UDPipe Future (Praha),software1-P,87.86
TurkuNLP (Turku),software1-P,87.42
Stanford (Stanford),software2,87.4
NLP-Cube (București),software1-P,85.03
CUNI x-ling (Praha),software1-P,84.21
AntNLP (Shanghai),software1-P,84.15
BASELINE UDPipe 1.2 (Praha),software1-P,84.15
ParisNLP (Paris),software1-P,84.02
BOUN (İstanbul),software2-P,83.97
Phoenix (Shanghai),software1-P,83.91
Fudan (Shanghai),software5-P,83.73
LATTICE (Paris),software1-P,83.41
KParse (İstanbul),software1-P,83.23
CEA LIST (Paris),software1-P,83.05
UniMelb (Melbourne),software1-P,83.02
ICS PAS (Warszawa),software1-P,82.89
LeisureX (Shanghai),software1-P,82.86
HIT-SCIR (Harbin),software1-P,82.7
SLT-Interactions (Bengaluru),software2-P,82.0
HUJI (Yerushalayim),software1-P,81.22
iParse (Pittsburgh),software1-P,69.76
ArmParser (Yerevan),software1-P,67.9
IBM NY (Yorktown Heights),software1-P,19.93
Uppsala (Uppsala),software1-P,19.06
ONLP lab (Ra'anana),software3-P,6.21
SParse (İstanbul),software1-P,3.01
