UDPipe Future (Praha),software1-P,99.68
Stanford (Stanford),software2,99.35
Uppsala (Uppsala),software1-P,99.35
NLP-Cube (București),software1-P,99.27
AntNLP (Shanghai),software1-P,99.03
BASELINE UDPipe 1.2 (Praha),software1-P,99.03
BOUN (İstanbul),software2-P,99.03
CEA LIST (Paris),software1-P,99.03
CUNI x-ling (Praha),software1-P,99.03
Fudan (Shanghai),software5-P,99.03
HIT-SCIR (Harbin),software1-P,99.03
HUJI (Yerushalayim),software1-P,99.03
IBM NY (Yorktown Heights),software1-P,99.03
ICS PAS (Warszawa),software1-P,99.03
KParse (İstanbul),software1-P,99.03
LATTICE (Paris),software1-P,99.03
LeisureX (Shanghai),software1-P,99.03
ONLP lab (Ra'anana),software3-P,99.03
ParisNLP (Paris),software1-P,99.03
Phoenix (Shanghai),software1-P,99.03
SLT-Interactions (Bengaluru),software2-P,99.03
TurkuNLP (Turku),software1-P,99.03
UniMelb (Melbourne),software1-P,99.03
iParse (Pittsburgh),software1-P,99.03
ArmParser (Yerevan),software1-P,3.13
SParse (İstanbul),software1-P,0.0
