ICS PAS (Warszawa),software1-P,49.77
HIT-SCIR (Harbin),software1-P,42.03
TurkuNLP (Turku),software1-P,42.01
UDPipe Future (Praha),software1-P,40.75
Uppsala (Uppsala),software1-P,37.57
LATTICE (Paris),software1-P,37.08
AntNLP (Shanghai),software1-P,35.74
KParse (İstanbul),software1-P,33.65
SLT-Interactions (Bengaluru),software2-P,33.23
ParisNLP (Paris),software1-P,32.08
BASELINE UDPipe 1.2 (Praha),software1-P,30.16
CEA LIST (Paris),software1-P,30.16
Fudan (Shanghai),software5-P,30.16
LeisureX (Shanghai),software1-P,30.16
Stanford (Stanford),software2,29.25
NLP-Cube (București),software1-P,29.01
Phoenix (Shanghai),software1-P,28.95
CUNI x-ling (Praha),software1-P,28.48
BOUN (İstanbul),software2-P,26.2
ArmParser (Yerevan),software1-P,24.21
UniMelb (Melbourne),software1-P,24.04
HUJI (Yerushalayim),software1-P,19.71
ONLP lab (Ra'anana),software3-P,16.31
IBM NY (Yorktown Heights),software1-P,14.68
SParse (İstanbul),software1-P,0.0
iParse (Pittsburgh),software1-P,0.0
