UDPipe Future (Praha),software1-P,80.28
CEA LIST (Paris),software1-P,79.62
Stanford (Stanford),software2,79.45
TurkuNLP (Turku),software1-P,79.24
HIT-SCIR (Harbin),software1-P,77.75
ParisNLP (Paris),software1-P,76.96
ICS PAS (Warszawa),software1-P,76.75
iParse (Pittsburgh),software1-P,76.68
LATTICE (Paris),software1-P,76.01
LeisureX (Shanghai),software1-P,75.66
AntNLP (Shanghai),software1-P,74.8
Fudan (Shanghai),software5-P,73.48
UniMelb (Melbourne),software1-P,71.4
Phoenix (Shanghai),software1-P,70.71
BASELINE UDPipe 1.2 (Praha),software1-P,70.7
Uppsala (Uppsala),software1-P,69.82
ArmParser (Yerevan),software1-P,68.36
BOUN (İstanbul),software2-P,68.0
KParse (İstanbul),software1-P,67.85
CUNI x-ling (Praha),software1-P,67.74
NLP-Cube (București),software1-P,66.9
ONLP lab (Ra'anana),software3-P,62.02
IBM NY (Yorktown Heights),software1-P,47.69
SLT-Interactions (Bengaluru),software2-P,35.06
HUJI (Yerushalayim),software1-P,2.06
SParse (İstanbul),software1-P,0.0
