TurkuNLP (Turku),software1-P,51.74
ICS PAS (Warszawa),software1-P,51.64
Stanford (Stanford),software2,51.32
UDPipe Future (Praha),software1-P,49.9
Uppsala (Uppsala),software1-P,49.73
NLP-Cube (București),software1-P,48.35
LATTICE (Paris),software1-P,47.1
AntNLP (Shanghai),software1-P,46.43
BASELINE UDPipe 1.2 (Praha),software1-P,43.38
Fudan (Shanghai),software5-P,43.38
Phoenix (Shanghai),software1-P,43.16
KParse (İstanbul),software1-P,43.04
CEA LIST (Paris),software1-P,42.8
SLT-Interactions (Bengaluru),software2-P,42.73
ParisNLP (Paris),software1-P,42.69
iParse (Pittsburgh),software1-P,42.15
CUNI x-ling (Praha),software1-P,42.13
UniMelb (Melbourne),software1-P,41.81
HIT-SCIR (Harbin),software1-P,41.79
HUJI (Yerushalayim),software1-P,38.82
BOUN (İstanbul),software2-P,37.53
LeisureX (Shanghai),software1-P,35.44
IBM NY (Yorktown Heights),software1-P,30.75
ONLP lab (Ra'anana),software3-P,16.79
ArmParser (Yerevan),software1-P,0.0
SParse (İstanbul),software1-P,0.0
