Stanford (Stanford),software2,68.54
UDPipe Future (Praha),software1-P,63.77
TurkuNLP (Turku),software1-P,63.48
ICS PAS (Warszawa),software1-P,62.75
CEA LIST (Paris),software1-P,62.17
Uppsala (Uppsala),software1-P,61.04
HIT-SCIR (Harbin),software1-P,59.73
ParisNLP (Paris),software1-P,58.95
NLP-Cube (București),software1-P,58.13
AntNLP (Shanghai),software1-P,58.1
KParse (İstanbul),software1-P,58.05
SLT-Interactions (Bengaluru),software2-P,58.0
iParse (Pittsburgh),software1-P,57.66
LeisureX (Shanghai),software1-P,57.21
UniMelb (Melbourne),software1-P,57.19
LATTICE (Paris),software1-P,56.95
Fudan (Shanghai),software5-P,55.78
BOUN (İstanbul),software2-P,55.68
Phoenix (Shanghai),software1-P,55.02
BASELINE UDPipe 1.2 (Praha),software1-P,55.01
ONLP lab (Ra'anana),software3-P,53.54
IBM NY (Yorktown Heights),software1-P,51.42
CUNI x-ling (Praha),software1-P,48.98
ArmParser (Yerevan),software1-P,48.04
HUJI (Yerushalayim),software1-P,0.0
SParse (İstanbul),software1-P,0.0
