Stanford (Stanford),software2,67.89
CEA LIST (Paris),software1-P,67.27
UDPipe Future (Praha),software1-P,67.24
TurkuNLP (Turku),software1-P,67.18
ICS PAS (Warszawa),software1-P,66.22
HIT-SCIR (Harbin),software1-P,63.95
Uppsala (Uppsala),software1-P,63.9
NLP-Cube (București),software1-P,61.31
ParisNLP (Paris),software1-P,60.19
SLT-Interactions (Bengaluru),software2-P,59.31
AntNLP (Shanghai),software1-P,58.79
LATTICE (Paris),software1-P,57.69
KParse (İstanbul),software1-P,57.08
UniMelb (Melbourne),software1-P,56.49
Fudan (Shanghai),software5-P,55.08
LeisureX (Shanghai),software1-P,55.05
BASELINE UDPipe 1.2 (Praha),software1-P,54.96
Phoenix (Shanghai),software1-P,54.85
BOUN (İstanbul),software2-P,54.24
CUNI x-ling (Praha),software1-P,52.68
HUJI (Yerushalayim),software1-P,49.4
ONLP lab (Ra'anana),software3-P,46.27
ArmParser (Yerevan),software1-P,46.19
IBM NY (Yorktown Heights),software1-P,42.8
SParse (İstanbul),software1-P,0.0
iParse (Pittsburgh),software1-P,0.0
