Stanford (Stanford),software2,83.93
HIT-SCIR (Harbin),software1-P,83.73
UDPipe Future (Praha),software1-P,83.16
ICS PAS (Warszawa),software1-P,82.6
CEA LIST (Paris),software1-P,82.33
Uppsala (Uppsala),software1-P,81.75
TurkuNLP (Turku),software1-P,81.66
iParse (Pittsburgh),software1-P,81.56
LATTICE (Paris),software1-P,81.2
ParisNLP (Paris),software1-P,81.18
NLP-Cube (București),software1-P,81.05
LeisureX (Shanghai),software1-P,81.01
AntNLP (Shanghai),software1-P,80.82
SLT-Interactions (Bengaluru),software2-P,80.77
UniMelb (Melbourne),software1-P,79.72
Fudan (Shanghai),software5-P,78.73
KParse (İstanbul),software1-P,76.71
Phoenix (Shanghai),software1-P,76.64
BASELINE UDPipe 1.2 (Praha),software1-P,76.01
BOUN (İstanbul),software2-P,73.95
HUJI (Yerushalayim),software1-P,73.68
ONLP lab (Ra'anana),software3-P,73.01
CUNI x-ling (Praha),software1-P,69.82
IBM NY (Yorktown Heights),software1-P,58.83
ArmParser (Yerevan),software1-P,56.0
SParse (İstanbul),software1-P,0.0
