HIT-SCIR (Harbin),software1-P,72.62
Stanford (Stanford),software2,67.41
Uppsala (Uppsala),software1-P,65.47
NLP-Cube (București),software1-P,64.81
SLT-Interactions (Bengaluru),software2-P,62.39
UDPipe Future (Praha),software1-P,61.99
TurkuNLP (Turku),software1-P,61.96
LATTICE (Paris),software1-P,61.75
CEA LIST (Paris),software1-P,61.74
UniMelb (Melbourne),software1-P,61.44
ParisNLP (Paris),software1-P,60.38
LeisureX (Shanghai),software1-P,60.32
IBM NY (Yorktown Heights),software1-P,59.85
KParse (İstanbul),software1-P,59.46
iParse (Pittsburgh),software1-P,59.41
SParse (İstanbul),software1-P,59.1
AntNLP (Shanghai),software1-P,58.38
BASELINE UDPipe 1.2 (Praha),software1-P,58.35
Fudan (Shanghai),software5-P,58.35
BOUN (İstanbul),software2-P,58.04
ICS PAS (Warszawa),software1-P,57.82
Phoenix (Shanghai),software1-P,57.77
CUNI x-ling (Praha),software1-P,56.02
ArmParser (Yerevan),software1-P,54.19
ONLP lab (Ra'anana),software3-P,52.96
HUJI (Yerushalayim),software1-P,35.6
