INFO: Obtaining the 10 best outliers for parser CEA LIST (Paris) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                           |  Position  |
|----------------------------------------------------------------------------------------------------------------------------------|------------|
| ('ja_gsd', 'br_keb', 'got_proiel', 'da_ddt', 'fi_ftb', 'el_gdt', 'pl_lfg', 'cs_fictree', 'tr_imst', 'sv_talbanken')              |     1      |
| ('br_keb', 'fr_sequoia', 'pl_lfg', 'cs_pdt', 'hu_szeged', 'sv_pud', 'en_gum', 'got_proiel', 'ca_ancora', 'id_gsd')               |     1      |
| ('da_ddt', 'cs_cac', 'la_proiel', 'ug_udt', 'sv_talbanken', 'cs_pdt', 'ca_ancora', 'ja_gsd', 'bxr_bdt', 'br_keb')                |     1      |
| ('et_edt', 'ro_rrt', 'ug_udt', 'no_nynorsk', 'fr_sequoia', 'br_keb', 'ca_ancora', 'lv_lvtb', 'cu_proiel', 'fi_ftb')              |     1      |
| ('ja_modern', 'fr_sequoia', 'la_ittb', 'cu_proiel', 'no_bokmaal', 'et_edt', 'br_keb', 'ug_udt', 'got_proiel', 'da_ddt')          |     1      |
| ('grc_proiel', 'da_ddt', 'cs_fictree', 'ar_padt', 'no_bokmaal', 'cs_pdt', 'br_keb', 'fr_spoken', 'ru_syntagrus', 'af_afribooms') |     1      |
| ('ar_padt', 'br_keb', 'cs_cac', 'en_ewt', 'gl_ctg', 'da_ddt', 'fa_seraji', 'tr_imst', 'pl_lfg', 'es_ancora')                     |     1      |
| ('sk_snk', 'vi_vtb', 'cs_pdt', 'eu_bdt', 'nl_alpino', 'fr_sequoia', 'no_nynorsk', 'cu_proiel', 'sr_set', 'br_keb')               |     1      |
| ('fro_srcmf', 'da_ddt', 'af_afribooms', 'cs_pdt', 'fo_oft', 'br_keb', 'pt_bosque', 'fr_sequoia', 'zh_gsd', 'hi_hdtb')            |     1      |
| ('fa_seraji', 'sl_ssj', 'fr_sequoia', 'fo_oft', 'ar_padt', 'en_gum', 'bxr_bdt', 'la_proiel', 'br_keb', 'sv_pud')                 |     1      |

INFO: Showing outliers for Morphology-Aware Labeled Attachment Score (MLAS)

| Subset                                                                                                                        |  Position  |
|-------------------------------------------------------------------------------------------------------------------------------|------------|
| ('eu_bdt', 'fa_seraji', 'grc_perseus', 'kk_ktb', 'id_gsd', 'ko_kaist', 'fi_ftb', 'ro_rrt', 'cs_fictree', 'sr_set')            |     1      |
| ('hy_armtdp', 'gl_ctg', 'kmr_mg', 'eu_bdt', 'en_lines', 'br_keb', 'ca_ancora', 'en_gum', 'pl_sz', 'bxr_bdt')                  |     1      |
| ('hsb_ufal', 'en_gum', 'tr_imst', 'fa_seraji', 'bxr_bdt', 'ur_udtb', 'kk_ktb', 'sk_snk', 'ko_kaist', 'fro_srcmf')             |     1      |
| ('de_gsd', 'fo_oft', 'hi_hdtb', 'el_gdt', 'cs_fictree', 'sk_snk', 'kmr_mg', 'br_keb', 'bxr_bdt', 'kk_ktb')                    |     1      |
| ('hsb_ufal', 'sv_lines', 'pt_bosque', 'eu_bdt', 'ko_gsd', 'kmr_mg', 'cs_cac', 'bxr_bdt', 'fi_ftb', 'no_bokmaal')              |     1      |
| ('cu_proiel', 'lv_lvtb', 'kk_ktb', 'hsb_ufal', 'br_keb', 'fi_ftb', 'id_gsd', 'pt_bosque', 'eu_bdt', 'pcm_nsc')                |     1      |
| ('ko_gsd', 'kmr_mg', 'kk_ktb', 'cs_fictree', 'sk_snk', 'hsb_ufal', 'nl_lassysmall', 'no_nynorsklia', 'no_bokmaal', 'ur_udtb') |     1      |
| ('fo_oft', 'hi_hdtb', 'hsb_ufal', 'tr_imst', 'ur_udtb', 'cs_fictree', 'eu_bdt', 'en_lines', 'kk_ktb', 'cu_proiel')            |     1      |
| ('cs_fictree', 'cu_proiel', 'hu_szeged', 'fi_ftb', 'kmr_mg', 'pl_sz', 'th_pud', 'en_lines', 'hsb_ufal', 'kk_ktb')             |     1      |
| ('br_keb', 'grc_proiel', 'lv_lvtb', 'id_gsd', 'kmr_mg', 'cu_proiel', 'pt_bosque', 'ca_ancora', 'tr_imst', 'kk_ktb')           |     1      |

INFO: Showing outliers for Bilexical dependency score (BLEX)

| Subset                                                                                                                  |  Position  |
|-------------------------------------------------------------------------------------------------------------------------|------------|
| ('la_ittb', 'ja_modern', 'fro_srcmf', 'br_keb', 'cs_pud', 'af_afribooms', 'la_proiel', 'kk_ktb', 'en_gum', 'eu_bdt')    |     2      |
| ('fo_oft', 'got_proiel', 'bxr_bdt', 'ko_gsd', 'el_gdt', 'es_ancora', 'pl_sz', 'hy_armtdp', 'br_keb', 'sl_ssj')          |     2      |
| ('he_htb', 'pt_bosque', 'cs_pud', 'kmr_mg', 'la_ittb', 'no_nynorsk', 'et_edt', 'br_keb', 'hy_armtdp', 'eu_bdt')         |     2      |
| ('got_proiel', 'fo_oft', 'bxr_bdt', 'br_keb', 'it_isdt', 'hy_armtdp', 'eu_bdt', 'ur_udtb', 'de_gsd', 'no_bokmaal')      |     2      |
| ('hsb_ufal', 'fo_oft', 'grc_perseus', 'vi_vtb', 'eu_bdt', 'af_afribooms', 'sv_lines', 'br_keb', 'hy_armtdp', 'ko_gsd')  |     2      |
| ('la_proiel', 'bxr_bdt', 'th_pud', 'br_keb', 'gl_ctg', 'af_afribooms', 'cu_proiel', 'ko_kaist', 'kmr_mg', 'hsb_ufal')   |     2      |
| ('kmr_mg', 'got_proiel', 'hy_armtdp', 'pt_bosque', 'ja_modern', 'no_bokmaal', 'tr_imst', 'br_keb', 'hi_hdtb', 'fi_pud') |     2      |
| ('cs_pud', 'vi_vtb', 'br_keb', 'hy_armtdp', 'hr_set', 'fro_srcmf', 'af_afribooms', 'ja_modern', 'fr_sequoia', 'th_pud') |     2      |
| ('en_ewt', 'el_gdt', 'kk_ktb', 'it_isdt', 'fa_seraji', 'br_keb', 'pt_bosque', 'eu_bdt', 'th_pud', 'hy_armtdp')          |     2      |
| ('hy_armtdp', 'br_keb', 'fi_ftb', 'eu_bdt', 'fo_oft', 'cs_pdt', 'en_lines', 'cs_fictree', 'pt_bosque', 'hsb_ufal')      |     2      |

INFO: Showing outliers for UAS

| Subset                                                                                                                  |  Position  |
|-------------------------------------------------------------------------------------------------------------------------|------------|
| ('ja_gsd', 'br_keb', 'got_proiel', 'da_ddt', 'fi_ftb', 'el_gdt', 'pl_lfg', 'cs_fictree', 'tr_imst', 'sv_talbanken')     |     1      |
| ('de_gsd', 'br_keb', 'ru_syntagrus', 'pl_lfg', 'bg_btb', 'fr_gsd', 'ko_gsd', 'eu_bdt', 'th_pud', 'nl_lassysmall')       |     1      |
| ('br_keb', 'fr_sequoia', 'pl_lfg', 'cs_pdt', 'hu_szeged', 'sv_pud', 'en_gum', 'got_proiel', 'ca_ancora', 'id_gsd')      |     1      |
| ('et_edt', 'ro_rrt', 'ug_udt', 'no_nynorsk', 'fr_sequoia', 'br_keb', 'ca_ancora', 'lv_lvtb', 'cu_proiel', 'fi_ftb')     |     1      |
| ('ja_modern', 'fr_sequoia', 'la_ittb', 'cu_proiel', 'no_bokmaal', 'et_edt', 'br_keb', 'ug_udt', 'got_proiel', 'da_ddt') |     1      |
| ('ar_padt', 'br_keb', 'cs_cac', 'en_ewt', 'gl_ctg', 'da_ddt', 'fa_seraji', 'tr_imst', 'pl_lfg', 'es_ancora')            |     1      |
| ('pl_lfg', 'ko_gsd', 'sr_set', 'sl_sst', 'ug_udt', 'br_keb', 'hr_set', 'fa_seraji', 'ur_udtb', 'got_proiel')            |     1      |
| ('sk_snk', 'vi_vtb', 'cs_pdt', 'eu_bdt', 'nl_alpino', 'fr_sequoia', 'no_nynorsk', 'cu_proiel', 'sr_set', 'br_keb')      |     1      |
| ('fro_srcmf', 'da_ddt', 'af_afribooms', 'cs_pdt', 'fo_oft', 'br_keb', 'pt_bosque', 'fr_sequoia', 'zh_gsd', 'hi_hdtb')   |     1      |
| ('fa_seraji', 'sl_ssj', 'fr_sequoia', 'fo_oft', 'ar_padt', 'en_gum', 'bxr_bdt', 'la_proiel', 'br_keb', 'sv_pud')        |     1      |

INFO: Showing outliers for CLAS

| Subset                                                                                                                       |  Position  |
|------------------------------------------------------------------------------------------------------------------------------|------------|
| ('ja_gsd', 'br_keb', 'got_proiel', 'da_ddt', 'fi_ftb', 'el_gdt', 'pl_lfg', 'cs_fictree', 'tr_imst', 'sv_talbanken')          |     1      |
| ('de_gsd', 'br_keb', 'ru_syntagrus', 'pl_lfg', 'bg_btb', 'fr_gsd', 'ko_gsd', 'eu_bdt', 'th_pud', 'nl_lassysmall')            |     1      |
| ('br_keb', 'fr_sequoia', 'pl_lfg', 'cs_pdt', 'hu_szeged', 'sv_pud', 'en_gum', 'got_proiel', 'ca_ancora', 'id_gsd')           |     1      |
| ('et_edt', 'ro_rrt', 'ug_udt', 'no_nynorsk', 'fr_sequoia', 'br_keb', 'ca_ancora', 'lv_lvtb', 'cu_proiel', 'fi_ftb')          |     1      |
| ('sr_set', 'pl_sz', 'ca_ancora', 'ru_syntagrus', 'ja_modern', 'ur_udtb', 'no_nynorsklia', 'bxr_bdt', 'br_keb', 'cs_fictree') |     1      |
| ('ja_modern', 'fr_sequoia', 'la_ittb', 'cu_proiel', 'no_bokmaal', 'et_edt', 'br_keb', 'ug_udt', 'got_proiel', 'da_ddt')      |     1      |
