INFO: Obtaining the 10 best outliers for parser HIT-SCIR (Harbin) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                     |  Position  |
| ('zh_gsd', 'vi_vtb', 'gl_treegal', 'ca_ancora', 'gl_ctg', 'bg_btb', 'hi_hdtb', 'en_lines', 'fr_gsd', 'ja_modern')             |     1      |
| ('en_lines', 'zh_gsd', 'vi_vtb', 'fr_gsd', 'ja_gsd', 'hsb_ufal', 'tr_imst', 'cs_pdt', 'id_gsd', 'ug_udt')                     |     1      |
| ('kmr_mg', 'hr_set', 'nl_lassysmall', 'ro_rrt', 'zh_gsd', 'hsb_ufal', 'vi_vtb', 'ja_modern', 'cu_proiel', 'ja_gsd')           |     1      |
| ('fro_srcmf', 'ko_gsd', 'gl_ctg', 'fi_tdt', 'da_ddt', 'zh_gsd', 'fi_pud', 'ja_gsd', 'vi_vtb', 'it_postwita')                  |     1      |
| ('fr_gsd', 'gl_ctg', 'en_lines', 'ja_gsd', 'en_pud', 'bg_btb', 'ko_kaist', 'vi_vtb', 'da_ddt', 'sme_giella')                  |     1      |
| ('vi_vtb', 'fi_pud', 'fro_srcmf', 'ja_gsd', 'ko_gsd', 'hsb_ufal', 'got_proiel', 'no_bokmaal', 'ko_kaist', 'ro_rrt')           |     1      |
| ('fr_spoken', 'sv_lines', 'vi_vtb', 'hsb_ufal', 'ro_rrt', 'nl_lassysmall', 'ja_modern', 'grc_proiel', 'sme_giella', 'bg_btb') |     1      |

INFO: Showing outliers for All morphological tags

| Subset                                                                                                               |  Position  |
|----------------------------------------------------------------------------------------------------------------------|------------|
| ('no_nynorsk', 'fr_spoken', 'br_keb', 'vi_vtb', 'hu_szeged', 'it_isdt', 'ko_kaist', 'es_ancora', 'zh_gsd', 'th_pud') |     1      |
| ('zh_gsd', 'ca_ancora', 'en_ewt', 'ro_rrt', 'vi_vtb', 'fro_srcmf', 'ko_kaist', 'lv_lvtb', 'th_pud', 'ja_gsd')        |     1      |
| ('zh_gsd', 'no_bokmaal', 'ko_gsd', 'br_keb', 'vi_vtb', 'no_nynorsk', 'ja_modern', 'pt_bosque', 'ja_gsd', 'en_pud')   |     1      |
| ('zh_gsd', 'ca_ancora', 'ja_gsd', 'vi_vtb', 'fr_spoken', 'ko_kaist', 'en_pud', 'ur_udtb', 'br_keb', 'ga_idt')        |     1      |
| ('br_keb', 'zh_gsd', 'ja_modern', 'ja_gsd', 'ug_udt', 'fi_pud', 'ko_kaist', 'ga_idt', 'fr_sequoia', 'vi_vtb')        |     1      |
| ('ko_gsd', 'ko_kaist', 'el_gdt', 'zh_gsd', 'ja_gsd', 'vi_vtb', 'br_keb', 'sme_giella', 'fro_srcmf', 'hu_szeged')     |     1      |
| ('es_ancora', 'fi_pud', 'no_nynorsklia', 'br_keb', 'it_isdt', 'ja_gsd', 'cu_proiel', 'vi_vtb', 'fr_gsd', 'ko_gsd')   |     1      |
| ('fr_spoken', 'fr_sequoia', 'fi_pud', 'ro_rrt', 'th_pud', 'fo_oft', 'ja_gsd', 'zh_gsd', 'sr_set', 'ko_kaist')        |     2      |
| ('fro_srcmf', 'ko_gsd', 'gl_ctg', 'fi_tdt', 'da_ddt', 'zh_gsd', 'fi_pud', 'ja_gsd', 'vi_vtb', 'it_postwita')         |     2      |
| ('fr_sequoia', 'af_afribooms', 'vi_vtb', 'ro_rrt', 'zh_gsd', 'en_lines', 'sme_giella', 'gl_ctg', 'ja_gsd', 'da_ddt') |     2      |

INFO: Showing outliers for Lemmatization

| Subset                                                                                                                      |  Position  |
|-----------------------------------------------------------------------------------------------------------------------------|------------|
| ('ko_kaist', 'sl_sst', 'ga_idt', 'th_pud', 'zh_gsd', 'gl_ctg', 'bg_btb', 'no_nynorsklia', 'fi_pud', 'kk_ktb')               |     1      |
| ('sr_set', 'bxr_bdt', 'ja_modern', 'cs_pdt', 'fr_gsd', 'kmr_mg', 'ru_syntagrus', 'gl_treegal', 'hi_hdtb', 'he_htb')         |     1      |
| ('sr_set', 'ru_syntagrus', 'th_pud', 'en_ewt', 'sl_ssj', 'la_proiel', 'et_edt', 'no_nynorsklia', 'de_gsd', 'ja_gsd')        |     1      |
| ('he_htb', 'ko_kaist', 'no_nynorsklia', 'fi_tdt', 'grc_proiel', 'got_proiel', 'zh_gsd', 'hi_hdtb', 'th_pud', 'pcm_nsc')     |     1      |
| ('sv_lines', 'ja_modern', 'fi_tdt', 'kmr_mg', 'af_afribooms', 'hy_armtdp', 'cs_pud', 'cs_pdt', 'hsb_ufal', 'ga_idt')        |     1      |
| ('la_ittb', 'hi_hdtb', 'bxr_bdt', 'th_pud', 'sv_talbanken', 'pt_bosque', 'zh_gsd', 'fi_pud', 'en_lines', 'da_ddt')          |     1      |
| ('th_pud', 'es_ancora', 'cu_proiel', 'en_ewt', 'got_proiel', 'hy_armtdp', 'eu_bdt', 'tr_imst', 'ja_gsd', 'grc_proiel')      |     1      |
| ('es_ancora', 'it_postwita', 'ko_kaist', 'ja_modern', 'bg_btb', 'pcm_nsc', 'sr_set', 'hy_armtdp', 'pl_sz', 'pt_bosque')     |     1      |
| ('it_isdt', 'tr_imst', 'en_pud', 'fi_pud', 'kk_ktb', 'bxr_bdt', 'sr_set', 'got_proiel', 'ja_gsd', 'th_pud')                 |     1      |
| ('gl_treegal', 'fa_seraji', 'ur_udtb', 'lv_lvtb', 'ja_modern', 'cs_fictree', 'fr_spoken', 'th_pud', 'it_isdt', 'cu_proiel') |     1      |

INFO: Showing outliers for Sentence segmentation

| Subset                                                                                                                          |  Position  |
|---------------------------------------------------------------------------------------------------------------------------------|------------|
| ('vi_vtb', 'sme_giella', 'sr_set', 'sl_sst', 'pt_bosque', 'grc_proiel', 'ru_taiga', 'uk_iu', 'no_bokmaal', 'fro_srcmf')         |     1      |
| ('la_perseus', 'bxr_bdt', 'fro_srcmf', 'la_proiel', 'tr_imst', 'vi_vtb', 'el_gdt', 'ug_udt', 'fr_spoken', 'ja_gsd')             |     1      |
| ('fi_pud', 'hy_armtdp', 'no_nynorsk', 'en_lines', 'nl_alpino', 'sr_set', 'ko_gsd', 'grc_proiel', 'en_ewt', 'sv_pud')            |     1      |
| ('fi_pud', 'hsb_ufal', 'grc_perseus', 'zh_gsd', 'ur_udtb', 'it_postwita', 'got_proiel', 'ru_taiga', 'en_pud', 'cs_pud')         |     1      |
| ('kk_ktb', 'es_ancora', 'id_gsd', 'eu_bdt', 'bxr_bdt', 'hu_szeged', 'fro_srcmf', 'fi_tdt', 'got_proiel', 'sv_talbanken')        |     1      |
| ('bxr_bdt', 'pl_sz', 'no_nynorsk', 'got_proiel', 'cs_fictree', 'eu_bdt', 'ru_syntagrus', 'ru_taiga', 'sme_giella', 'la_proiel') |     1      |
| ('sv_lines', 'ja_modern', 'fi_tdt', 'kmr_mg', 'af_afribooms', 'hy_armtdp', 'cs_pud', 'cs_pdt', 'hsb_ufal', 'ga_idt')            |     1      |
| ('en_ewt', 'sv_lines', 'cs_cac', 'da_ddt', 'grc_proiel', 'no_nynorsklia', 'zh_gsd', 'cs_fictree', 'uk_iu', 'pcm_nsc')           |     1      |
| ('et_edt', 'sl_ssj', 'da_ddt', 'fro_srcmf', 'nl_alpino', 'bxr_bdt', 'ru_taiga', 'no_bokmaal', 'cs_fictree', 'en_ewt')           |     1      |
| ('ur_udtb', 'vi_vtb', 'cs_fictree', 'cs_cac', 'got_proiel', 'ko_gsd', 'ja_modern', 'hy_armtdp', 'ru_taiga', 'sl_sst')           |     1      |

