INFO: Obtaining the 10 best outliers for parser ParisNLP (Paris) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                      |  Position  |
| ('en_ewt', 'bxr_bdt', 'ru_taiga', 'sv_pud', 'fi_tdt', 'gl_ctg', 'br_keb', 'fa_seraji', 'pcm_nsc', 'sr_set')                 |     6      |

INFO: Showing outliers for Morphological features

| Subset                                                                                                                |  Position  |
|-----------------------------------------------------------------------------------------------------------------------|------------|
| ('kmr_mg', 'hy_armtdp', 'kk_ktb', 'ru_taiga', 'ar_padt', 'fro_srcmf', 'pcm_nsc', 'fr_spoken', 'ko_kaist', 'ug_udt')   |     3      |
| ('fr_gsd', 'el_gdt', 'fr_spoken', 'nl_lassysmall', 'ar_padt', 'en_pud', 'pcm_nsc', 'kk_ktb', 'gl_ctg', 'hsb_ufal')    |     3      |
| ('kk_ktb', 'pcm_nsc', 'ca_ancora', 'kmr_mg', 'da_ddt', 'ko_kaist', 'fi_pud', 'zh_gsd', 'ar_padt', 'hy_armtdp')        |     3      |
| ('bxr_bdt', 'ar_padt', 'gl_treegal', 'ga_idt', 'it_isdt', 'ro_rrt', 'kk_ktb', 'pcm_nsc', 'et_edt', 'sv_talbanken')    |     4      |
| ('et_edt', 'pcm_nsc', 'en_lines', 'hy_armtdp', 'he_htb', 'ro_rrt', 'ar_padt', 'ug_udt', 'sv_lines', 'kk_ktb')         |     4      |
| ('hy_armtdp', 'kk_ktb', 'fi_pud', 'sv_pud', 'ar_padt', 'bg_btb', 'da_ddt', 'en_ewt', 'pcm_nsc', 'ro_rrt')             |     4      |
| ('eu_bdt', 'got_proiel', 'gl_treegal', 'pcm_nsc', 'kk_ktb', 'ru_taiga', 'bxr_bdt', 'ar_padt', 'grc_proiel', 'ro_rrt') |     4      |
| ('kk_ktb', 'es_ancora', 'et_edt', 'fr_sequoia', 'hsb_ufal', 'ar_padt', 'hy_armtdp', 'he_htb', 'pt_bosque', 'en_gum')  |     4      |
| ('gl_treegal', 'fi_pud', 'pcm_nsc', 'la_ittb', 'bg_btb', 'kk_ktb', 'hy_armtdp', 'ga_idt', 'ar_padt', 'id_gsd')        |     4      |
| ('bg_btb', 'pl_sz', 'kk_ktb', 'tr_imst', 'ko_gsd', 'pcm_nsc', 'fr_sequoia', 'gl_treegal', 'kmr_mg', 'ar_padt')        |     4      |

INFO: Showing outliers for All morphological tags

| Subset                                                                                                                      |  Position  |
|-----------------------------------------------------------------------------------------------------------------------------|------------|
| ('fr_sequoia', 'bxr_bdt', 'pcm_nsc', 'gl_ctg', 'fr_spoken', 'sv_pud', 'ur_udtb', 'hy_armtdp', 'sl_sst', 'sme_giella')       |     3      |
| ('pcm_nsc', 'hr_set', 'es_ancora', 'sv_pud', 'it_postwita', 'ca_ancora', 'fr_gsd', 'gl_ctg', 'ja_modern', 'bxr_bdt')        |     3      |
| ('sl_ssj', 'kk_ktb', 'gl_ctg', 'pcm_nsc', 'en_ewt', 'sv_pud', 'hr_set', 'fi_tdt', 'hy_armtdp', 'cs_pud')                    |     3      |
| ('sv_pud', 'fr_gsd', 'ru_taiga', 'pl_lfg', 'gl_ctg', 'kk_ktb', 'en_gum', 'kmr_mg', 'hsb_ufal', 'pcm_nsc')                   |     3      |
| ('sme_giella', 'no_bokmaal', 'sv_talbanken', 'bxr_bdt', 'hy_armtdp', 'pcm_nsc', 'cs_pdt', 'gl_ctg', 'sv_pud', 'no_nynorsk') |     3      |
| ('kmr_mg', 'pcm_nsc', 'vi_vtb', 'gl_ctg', 'sv_pud', 'fi_ftb', 'en_gum', 'got_proiel', 'cu_proiel', 'hsb_ufal')              |     3      |
| ('en_ewt', 'bxr_bdt', 'ru_taiga', 'sv_pud', 'fi_tdt', 'gl_ctg', 'br_keb', 'fa_seraji', 'pcm_nsc', 'sr_set')                 |     3      |
| ('pcm_nsc', 'fr_gsd', 'cs_cac', 'hy_armtdp', 'sv_pud', 'he_htb', 'sl_sst', 'bxr_bdt', 'la_perseus', 'gl_ctg')               |     3      |
| ('cs_fictree', 'zh_gsd', 'hsb_ufal', 'grc_proiel', 'gl_ctg', 'pcm_nsc', 'fi_tdt', 'fi_pud', 'sv_pud', 'kk_ktb')             |     3      |
| ('th_pud', 'sme_giella', 'pcm_nsc', 'la_ittb', 'kmr_mg', 'fr_gsd', 'cs_pud', 'sv_pud', 'gl_ctg', 'no_nynorsk')              |     3      |

INFO: Showing outliers for Lemmatization

| Subset                                                                                                                               |  Position  |
|--------------------------------------------------------------------------------------------------------------------------------------|------------|
| ('vi_vtb', 'hy_armtdp', 'fa_seraji', 'bxr_bdt', 'da_ddt', 'cs_pud', 'en_pud', 'hsb_ufal', 'fr_gsd', 'fr_sequoia')                    |     5      |
| ('es_ancora', 'gl_ctg', 'bxr_bdt', 'pl_sz', 'en_pud', 'hy_armtdp', 'hi_hdtb', 'cs_cac', 'hsb_ufal', 'vi_vtb')                        |     5      |
| ('it_isdt', 'grc_proiel', 'got_proiel', 'hi_hdtb', 'fi_pud', 'gl_ctg', 'en_pud', 'el_gdt', 'it_postwita', 'kmr_mg')                  |     6      |
| ('gl_ctg', 'pt_bosque', 'la_ittb', 'hsb_ufal', 'tr_imst', 'cs_pud', 'kk_ktb', 'es_ancora', 'vi_vtb', 'en_gum')                       |     6      |
| ('pt_bosque', 'bxr_bdt', 'hy_armtdp', 'it_postwita', 'hsb_ufal', 'gl_ctg', 'no_nynorsklia', 'sv_talbanken', 'ca_ancora', 'en_lines') |     6      |
| ('sl_ssj', 'pt_bosque', 'it_isdt', 'cs_pud', 'gl_ctg', 'hsb_ufal', 'de_gsd', 'ja_gsd', 'vi_vtb', 'kk_ktb')                           |     6      |
| ('hsb_ufal', 'en_pud', 'fr_spoken', 'cu_proiel', 'grc_proiel', 'got_proiel', 'af_afribooms', 'fro_srcmf', 'fr_sequoia', 'cs_pud')    |     6      |
| ('hu_szeged', 'gl_ctg', 'hsb_ufal', 'it_postwita', 'bg_btb', 'gl_treegal', 'en_pud', 'kk_ktb', 'fi_pud', 'et_edt')                   |     6      |
| ('fr_spoken', 'cs_pud', 'gl_ctg', 'cu_proiel', 'kk_ktb', 'kmr_mg', 'fr_sequoia', 'fa_seraji', 'no_bokmaal', 'en_pud')                |     6      |
