INFO: Obtaining the 10 best outliers for parser BOUN (İstanbul) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                              |  Position  |
| ('sme_giella', 'bg_btb', 'id_gsd', 'got_proiel', 'hy_armtdp', 'pcm_nsc', 'fi_ftb', 'no_nynorsklia', 'sv_pud', 'pl_sz')     |     3      |
| ('sv_lines', 'cu_proiel', 'hsb_ufal', 'kk_ktb', 'sv_pud', 'pcm_nsc', 'no_nynorsklia', 'en_ewt', 'br_keb', 'ur_udtb')       |     3      |
| ('sv_lines', 'pt_bosque', 'pcm_nsc', 'ug_udt', 'nl_lassysmall', 'en_ewt', 'sv_pud', 'hy_armtdp', 'hsb_ufal', 'gl_treegal') |     3      |
| ('no_nynorsk', 'it_isdt', 'pcm_nsc', 'sv_pud', 'hy_armtdp', 'got_proiel', 'hsb_ufal', 'fo_oft', 'ar_padt', 'en_gum')       |     3      |
| ('pcm_nsc', 'el_gdt', 'no_bokmaal', 'sv_pud', 'bxr_bdt', 'hy_armtdp', 'en_ewt', 'ca_ancora', 'sk_snk', 'gl_ctg')           |     3      |
| ('hy_armtdp', 'kk_ktb', 'fi_pud', 'sv_pud', 'ar_padt', 'bg_btb', 'da_ddt', 'en_ewt', 'pcm_nsc', 'ro_rrt')                  |     3      |
| ('sl_sst', 'fr_spoken', 'es_ancora', 'id_gsd', 'ja_modern', 'sv_pud', 'kk_ktb', 'pcm_nsc', 'he_htb', 'en_lines')           |     3      |
| ('af_afribooms', 'sl_sst', 'pcm_nsc', 'th_pud', 'pt_bosque', 'bxr_bdt', 'hr_set', 'hy_armtdp', 'sv_pud', 'ro_rrt')         |     3      |
| ('hy_armtdp', 'pcm_nsc', 'ga_idt', 'nl_lassysmall', 'fi_pud', 'bxr_bdt', 'el_gdt', 'no_nynorsklia', 'ro_rrt', 'sv_pud')    |     3      |
| ('cu_proiel', 'sl_sst', 'fo_oft', 'sme_giella', 'th_pud', 'grc_proiel', 'pcm_nsc', 'sv_pud', 'eu_bdt', 'kmr_mg')           |     3      |

INFO: Showing outliers for Lemmatization

| Subset                                                                                                                              |  Position  |
|-------------------------------------------------------------------------------------------------------------------------------------|------------|
| ('sv_lines', 'hi_hdtb', 'la_ittb', 'ro_rrt', 'bxr_bdt', 'pt_bosque', 'hsb_ufal', 'grc_proiel', 'es_ancora', 'hy_armtdp')            |     3      |
| ('nl_alpino', 'cs_cac', 'hsb_ufal', 'de_gsd', 'bxr_bdt', 'ro_rrt', 'pt_bosque', 'hy_armtdp', 'pl_sz', 'af_afribooms')               |     3      |
| ('fro_srcmf', 'de_gsd', 'hsb_ufal', 'bg_btb', 'hy_armtdp', 'ar_padt', 'cs_fictree', 'ca_ancora', 'eu_bdt', 'bxr_bdt')               |     3      |
| ('ru_syntagrus', 'de_gsd', 'bxr_bdt', 'hy_armtdp', 'hsb_ufal', 'hi_hdtb', 'no_bokmaal', 'es_ancora', 'he_htb', 'en_pud')            |     3      |
| ('ru_syntagrus', 'de_gsd', 'cs_pdt', 'hy_armtdp', 'hsb_ufal', 'pl_lfg', 'bxr_bdt', 'cs_fictree', 'en_pud', 'fr_spoken')             |     3      |
| ('bxr_bdt', 'sl_sst', 'cs_cac', 'fa_seraji', 'hsb_ufal', 'fro_srcmf', 'fr_spoken', 'en_ewt', 'en_lines', 'hy_armtdp')               |     3      |
| ('en_lines', 'bxr_bdt', 'ru_syntagrus', 'la_proiel', 'hy_armtdp', 'pt_bosque', 'cs_fictree', 'it_isdt', 'hsb_ufal', 'af_afribooms') |     3      |
| ('cs_cac', 'bxr_bdt', 'ca_ancora', 'da_ddt', 'it_isdt', 'es_ancora', 'hy_armtdp', 'hi_hdtb', 'hsb_ufal', 'ar_padt')                 |     3      |
| ('ur_udtb', 'hy_armtdp', 'la_ittb', 'hsb_ufal', 'cs_pdt', 'bxr_bdt', 'hi_hdtb', 'it_isdt', 'no_bokmaal', 'gl_treegal')              |     3      |
| ('es_ancora', 'no_bokmaal', 'bxr_bdt', 'he_htb', 'hsb_ufal', 'hy_armtdp', 'it_isdt', 'ar_padt', 'ca_ancora', 'cs_pud')              |     3      |

INFO: Showing outliers for Sentence segmentation

| Subset                                                                                                                       |  Position  |
|------------------------------------------------------------------------------------------------------------------------------|------------|
| ('el_gdt', 'fro_srcmf', 'en_lines', 'gl_treegal', 'ur_udtb', 'fi_pud', 'cs_pud', 'sv_pud', 'fi_ftb', 'fo_oft')               |     3      |
| ('en_lines', 'fr_gsd', 'ru_taiga', 'hsb_ufal', 'af_afribooms', 'cs_pud', 'fr_spoken', 'vi_vtb', 'la_perseus', 'ko_kaist')    |     3      |
