INFO: Obtaining the 10 best outliers for parser iParse (Pittsburgh) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                            |  Position  |
|-----------------------------------------------------------------------------------------------------------------------------------|------------|
| ('es_ancora', 'sme_giella', 'br_keb', 'la_proiel', 'no_nynorsk', 'fro_srcmf', 'ur_udtb', 'ca_ancora', 'ko_gsd', 'bg_btb')         |     9      |
| ('sme_giella', 'id_gsd', 'fro_srcmf', 'th_pud', 'got_proiel', 'gl_treegal', 'zh_gsd', 'fr_gsd', 'ja_gsd', 'it_isdt')              |     10     |
| ('sme_giella', 'it_isdt', 'sr_set', 'pt_bosque', 'ca_ancora', 'hi_hdtb', 'fro_srcmf', 'tr_imst', 'el_gdt', 'id_gsd')              |     10     |
| ('fro_srcmf', 'id_gsd', 'it_isdt', 'grc_proiel', 'got_proiel', 'sme_giella', 'fr_sequoia', 'sk_snk', 'gl_ctg', 'pt_bosque')       |     10     |
| ('ur_udtb', 'sme_giella', 'en_ewt', 'cu_proiel', 'fro_srcmf', 'it_isdt', 'cs_fictree', 'fr_gsd', 'id_gsd', 'tr_imst')             |     10     |
| ('el_gdt', 'br_keb', 'pl_lfg', 'la_proiel', 'pl_sz', 'sme_giella', 'ca_ancora', 'got_proiel', 'cs_pdt', 'fro_srcmf')              |     10     |
| ('gl_treegal', 'sme_giella', 'grc_perseus', 'nl_alpino', 'ca_ancora', 'th_pud', 'es_ancora', 'cu_proiel', 'it_isdt', 'fro_srcmf') |     10     |
| ('br_keb', 'sr_set', 'eu_bdt', 'ja_gsd', 'it_isdt', 'ko_kaist', 'sme_giella', 'hi_hdtb', 'es_ancora', 'id_gsd')                   |     10     |
| ('cs_cac', 'fro_srcmf', 'it_isdt', 'sme_giella', 'id_gsd', 'ur_udtb', 'de_gsd', 'gl_ctg', 'nl_lassysmall', 'got_proiel')          |     10     |
| ('sme_giella', 'br_keb', 'grc_proiel', 'gl_treegal', 'ca_ancora', 'ar_padt', 'id_gsd', 'fr_gsd', 'sr_set', 'el_gdt')              |     10     |

INFO: Showing outliers for Morphology-Aware Labeled Attachment Score (MLAS)

| Subset                                                                                                                      |  Position  |
|-----------------------------------------------------------------------------------------------------------------------------|------------|
| ('ur_udtb', 'gl_ctg', 'it_isdt', 'ko_kaist', 'sr_set', 'no_nynorsk', 'sk_snk', 'sme_giella', 'got_proiel', 'fro_srcmf')     |     9      |
| ('cu_proiel', 'fro_srcmf', 'da_ddt', 'no_bokmaal', 'grc_proiel', 'fa_seraji', 'eu_bdt', 'sme_giella', 'ar_padt', 'ur_udtb') |     9      |
| ('sme_giella', 'it_isdt', 'sr_set', 'pt_bosque', 'ca_ancora', 'hi_hdtb', 'fro_srcmf', 'tr_imst', 'el_gdt', 'id_gsd')        |     9      |
| ('cs_pdt', 'fro_srcmf', 'eu_bdt', 'vi_vtb', 'gl_ctg', 'sme_giella', 'fo_oft', 'sr_set', 'la_proiel', 'el_gdt')              |     9      |
| ('cu_proiel', 'la_proiel', 'fa_seraji', 'sme_giella', 'ar_padt', 'bxr_bdt', 'ur_udtb', 'pt_bosque', 'ca_ancora', 'sr_set')  |     9      |
| ('vi_vtb', 'ca_ancora', 'th_pud', 'fro_srcmf', 'grc_proiel', 'fa_seraji', 'ko_kaist', 'tr_imst', 'no_nynorsk', 'la_proiel') |     9      |
| ('sr_set', 'da_ddt', 'ar_padt', 'es_ancora', 'fro_srcmf', 'got_proiel', 'grc_proiel', 'la_proiel', 'en_ewt', 'tr_imst')     |     9      |
| ('no_nynorsk', 'grc_proiel', 'fa_seraji', 'el_gdt', 'tr_imst', 'th_pud', 'fro_srcmf', 'fo_oft', 'cu_proiel', 'la_proiel')   |     9      |
| ('id_gsd', 'fr_gsd', 'tr_imst', 'sr_set', 'it_isdt', 'ar_padt', 'fro_srcmf', 'hi_hdtb', 'fa_seraji', 'cu_proiel')           |     9      |
| ('id_gsd', 'fro_srcmf', 'ar_padt', 'it_isdt', 'no_bokmaal', 'ca_ancora', 'da_ddt', 'ur_udtb', 'sme_giella', 'bxr_bdt')      |     9      |

INFO: Showing outliers for Bilexical dependency score (BLEX)

| Subset                                                                                                                      |  Position  |
|-----------------------------------------------------------------------------------------------------------------------------|------------|
| ('la_ittb', 'la_proiel', 'pt_bosque', 'got_proiel', 'fro_srcmf', 'sk_snk', 'tr_imst', 'de_gsd', 'sme_giella', 'fr_gsd')     |     9      |
| ('vi_vtb', 'hr_set', 'sr_set', 'sk_snk', 'id_gsd', 'got_proiel', 'es_ancora', 'sme_giella', 'ca_ancora', 'la_proiel')       |     9      |
