INFO: Obtaining the 10 best outliers for parser NLP-Cube (București) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                |  Position  |
| ('kk_ktb', 'cs_fictree', 'ur_udtb', 'lv_lvtb', 'nl_alpino', 'bg_btb', 'el_gdt', 'eu_bdt', 'zh_gsd', 'hy_armtdp')           |     1      |
| ('he_htb', 'ko_kaist', 'no_nynorsklia', 'fi_tdt', 'grc_proiel', 'got_proiel', 'zh_gsd', 'hi_hdtb', 'th_pud', 'pcm_nsc')    |     1      |
| ('sv_lines', 'ja_modern', 'fi_tdt', 'kmr_mg', 'af_afribooms', 'hy_armtdp', 'cs_pud', 'cs_pdt', 'hsb_ufal', 'ga_idt')       |     1      |
| ('en_ewt', 'sv_lines', 'cs_cac', 'da_ddt', 'grc_proiel', 'no_nynorsklia', 'zh_gsd', 'cs_fictree', 'uk_iu', 'pcm_nsc')      |     1      |
| ('ug_udt', 'de_gsd', 'br_keb', 'vi_vtb', 'bxr_bdt', 'la_proiel', 'hr_set', 'pcm_nsc', 'et_edt', 'fr_spoken')               |     1      |
| ('pl_sz', 'la_ittb', 'pcm_nsc', 'th_pud', 'hi_hdtb', 'hsb_ufal', 'grc_proiel', 'ko_kaist', 'sl_sst', 'ug_udt')             |     1      |
| ('pcm_nsc', 'tr_imst', 'hu_szeged', 'no_nynorsk', 'vi_vtb', 'el_gdt', 'zh_gsd', 'ko_kaist', 'pt_bosque', 'en_gum')         |     1      |

INFO: Showing outliers for Morphological features

| Subset                                                                                                                    |  Position  |
|---------------------------------------------------------------------------------------------------------------------------|------------|
| ('lv_lvtb', 'hy_armtdp', 'it_isdt', 'ru_taiga', 'hsb_ufal', 'hr_set', 'fi_tdt', 'it_postwita', 'nl_alpino', 'sv_pud')     |     1      |
| ('hsb_ufal', 'no_nynorsk', 'sv_talbanken', 'vi_vtb', 'kmr_mg', 'it_postwita', 'cs_pdt', 'fi_tdt', 'nl_alpino', 'ur_udtb') |     1      |
| ('ga_idt', 'en_pud', 'hy_armtdp', 'sv_lines', 'fro_srcmf', 'fr_spoken', 'zh_gsd', 'uk_iu', 'sl_ssj', 'no_bokmaal')        |     1      |
| ('ro_rrt', 'id_gsd', 'he_htb', 'vi_vtb', 'ko_kaist', 'ja_gsd', 'no_nynorsk', 'hy_armtdp', 'de_gsd', 'el_gdt')             |     1      |
| ('cs_fictree', 'fro_srcmf', 'he_htb', 'zh_gsd', 'hsb_ufal', 'bxr_bdt', 'sr_set', 'vi_vtb', 'bg_btb', 'ja_gsd')            |     1      |
| ('ja_gsd', 'ko_gsd', 'ru_syntagrus', 'vi_vtb', 'en_ewt', 'hy_armtdp', 'zh_gsd', 'pt_bosque', 'fi_ftb', 'ca_ancora')       |     1      |
| ('hsb_ufal', 'sv_pud', 'ko_gsd', 'sv_lines', 'cs_pdt', 'zh_gsd', 'ko_kaist', 'fr_gsd', 'ja_gsd', 'sr_set')                |     1      |
| ('zh_gsd', 'it_postwita', 'fa_seraji', 'gl_ctg', 'no_nynorsk', 'sr_set', 'es_ancora', 'ja_gsd', 'hy_armtdp', 'pt_bosque') |     1      |
| ('la_perseus', 'it_postwita', 'hr_set', 'hy_armtdp', 'uk_iu', 'it_isdt', 'vi_vtb', 'cs_pud', 'nl_lassysmall', 'gl_ctg')   |     1      |
| ('en_lines', 'hy_armtdp', 'ja_gsd', 'da_ddt', 'pcm_nsc', 'pt_bosque', 'id_gsd', 'he_htb', 'vi_vtb', 'cs_pud')             |     1      |

INFO: Showing outliers for All morphological tags

| Subset                                                                                                                      |  Position  |
|-----------------------------------------------------------------------------------------------------------------------------|------------|
| ('got_proiel', 'ja_gsd', 'hr_set', 'fr_gsd', 'th_pud', 'fi_pud', 'eu_bdt', 'en_lines', 'pcm_nsc', 'ru_syntagrus')           |     1      |
| ('kmr_mg', 'en_ewt', 'fo_oft', 'fi_tdt', 'ca_ancora', 'la_ittb', 'fa_seraji', 'sv_lines', 'cs_pud', 'fr_spoken')            |     1      |
| ('pcm_nsc', 'tr_imst', 'hu_szeged', 'no_nynorsk', 'vi_vtb', 'el_gdt', 'zh_gsd', 'ko_kaist', 'pt_bosque', 'en_gum')          |     1      |
