INFO: Obtaining the 10 best outliers for parser BASELINE UDPipe 1.2 (Praha) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                           |  Position  |
|----------------------------------------------------------------------------------------------------------------------------------|------------|
| ('hi_hdtb', 'ja_modern', 'en_lines', 'fi_pud', 'hr_set', 'kk_ktb', 'ro_rrt', 'ja_gsd', 'got_proiel', 'kmr_mg')                   |     13     |
| ('fa_seraji', 'ja_modern', 'ja_gsd', 'cs_pud', 'hy_armtdp', 'cs_pdt', 'fi_pud', 'kmr_mg', 'nl_alpino', 'grc_proiel')             |     13     |
| ('sme_giella', 'fi_tdt', 'en_ewt', 'ja_modern', 'cs_pdt', 'fi_pud', 'hy_armtdp', 'et_edt', 'kk_ktb', 'kmr_mg')                   |     13     |
| ('ga_idt', 'lv_lvtb', 'hr_set', 'sme_giella', 'kk_ktb', 'la_perseus', 'got_proiel', 'gl_treegal', 'hy_armtdp', 'cu_proiel')      |     13     |
| ('ca_ancora', 'grc_proiel', 'es_ancora', 'cs_pdt', 'hr_set', 'bg_btb', 'fi_pud', 'kk_ktb', 'cs_cac', 'hu_szeged')                |     14     |
| ('kk_ktb', 'got_proiel', 'no_bokmaal', 'sv_talbanken', 'fi_pud', 'cs_fictree', 'sl_sst', 'ga_idt', 'hr_set', 'es_ancora')        |     14     |
| ('af_afribooms', 'got_proiel', 'cs_cac', 'gl_ctg', 'en_pud', 'pl_sz', 'kk_ktb', 'fi_tdt', 'et_edt', 'fi_pud')                    |     14     |
| ('got_proiel', 'sv_pud', 'it_isdt', 'lv_lvtb', 'kk_ktb', 'gl_ctg', 'ug_udt', 'fi_pud', 'sr_set', 'et_edt')                       |     14     |
| ('fi_pud', 'sl_sst', 'et_edt', 'kk_ktb', 'la_proiel', 'th_pud', 'gl_treegal', 'cu_proiel', 'ja_modern', 'ru_syntagrus')          |     14     |
