INFO: Obtaining the 10 best outliers for parser IBM NY (Yorktown Heights) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                  |  Position  |
| ('ja_gsd', 'br_keb', 'hr_set', 'fi_pud', 'pt_bosque', 'en_lines', 'da_ddt', 'fo_oft', 'zh_gsd', 'ru_syntagrus')         |     1      |
| ('fr_spoken', 'hsb_ufal', 'ja_gsd', 'fi_pud', 'fo_oft', 'th_pud', 'bxr_bdt', 'he_htb', 'ru_syntagrus', 'tr_imst')       |     1      |
| ('fi_pud', 'ja_modern', 'hy_armtdp', 'ja_gsd', 'pcm_nsc', 'sv_pud', 'he_htb', 'pt_bosque', 'no_bokmaal', 'hsb_ufal')    |     1      |

INFO: Showing outliers for Morphological features

| Subset                                                                                                             |  Position  |
|--------------------------------------------------------------------------------------------------------------------|------------|
| ('zh_gsd', 'uk_iu', 'cs_pud', 'ar_padt', 'kk_ktb', 'da_ddt', 'gl_ctg', 'cs_pdt', 'cu_proiel', 'ja_modern')         |     22     |
| ('ar_padt', 'fr_spoken', 'sv_pud', 'gl_ctg', 'uk_iu', 'cs_pud', 'hu_szeged', 'ja_modern', 'es_ancora', 'he_htb')   |     22     |
| ('he_htb', 'th_pud', 'cs_pdt', 'cs_pud', 'ar_padt', 'ro_rrt', 'pl_lfg', 'ja_gsd', 'en_lines', 'hu_szeged')         |     22     |
| ('ar_padt', 'tr_imst', 'hu_szeged', 'ro_rrt', 'en_ewt', 'es_ancora', 'fi_ftb', 'ja_modern', 'en_pud', 'fr_spoken') |     22     |
| ('ar_padt', 'fi_ftb', 'es_ancora', 'ja_modern', 'fi_pud', 'sr_set', 'ko_kaist', 'zh_gsd', 'cs_pdt', 'ja_gsd')      |     22     |
| ('cs_pud', 'gl_ctg', 'fi_pud', 'cs_pdt', 'sk_snk', 'fi_ftb', 'kmr_mg', 'ja_modern', 'ar_padt', 'la_perseus')       |     22     |
| ('ja_modern', 'fi_pud', 'uk_iu', 'fi_tdt', 'gl_ctg', 'he_htb', 'cs_pud', 'fr_spoken', 'cu_proiel', 'ar_padt')      |     22     |
| ('ja_modern', 'ca_ancora', 'ru_taiga', 'es_ancora', 'cs_pdt', 'ja_gsd', 'ar_padt', 'uk_iu', 'pl_lfg', 'hu_szeged') |     22     |
| ('af_afribooms', 'sk_snk', 'pl_lfg', 'ro_rrt', 'ko_kaist', 'ar_padt', 'fo_oft', 'zh_gsd', 'ja_modern', 'uk_iu')    |     22     |
| ('fo_oft', 'cs_pud', 'ar_padt', 'sk_snk', 'fr_spoken', 'fi_pud', 'fi_ftb', 'tr_imst', 'hu_szeged', 'cs_cac')       |     22     |

INFO: Showing outliers for All morphological tags

| Subset                                                                                                                   |  Position  |
|--------------------------------------------------------------------------------------------------------------------------|------------|
| ('fr_spoken', 'hsb_ufal', 'ja_gsd', 'fi_pud', 'fo_oft', 'th_pud', 'bxr_bdt', 'he_htb', 'ru_syntagrus', 'tr_imst')        |     3      |
| ('ug_udt', 'fi_pud', 'he_htb', 'cs_pud', 'th_pud', 'zh_gsd', 'hsb_ufal', 'fo_oft', 'pt_bosque', 'hu_szeged')             |     19     |
