Stanford (Stanford),software2,72.67
UDPipe Future (Praha),software1-P,71.71
TurkuNLP (Turku),software1-P,71.27
CEA LIST (Paris),software1-P,70.89
ICS PAS (Warszawa),software1-P,70.3
HIT-SCIR (Harbin),software1-P,70.12
Uppsala (Uppsala),software1-P,68.81
NLP-Cube (București),software1-P,67.79
LATTICE (Paris),software1-P,66.27
ParisNLP (Paris),software1-P,65.88
AntNLP (Shanghai),software1-P,65.43
SLT-Interactions (Bengaluru),software2-P,64.95
LeisureX (Shanghai),software1-P,63.79
UniMelb (Melbourne),software1-P,63.17
KParse (İstanbul),software1-P,62.4
Fudan (Shanghai),software5-P,62.28
BASELINE UDPipe 1.2 (Praha),software1-P,61.27
Phoenix (Shanghai),software1-P,61.12
BOUN (İstanbul),software2-P,60.0
CUNI x-ling (Praha),software1-P,58.33
iParse (Pittsburgh),software1-P,55.37
ONLP lab (Ra'anana),software3-P,55.2
HUJI (Yerushalayim),software1-P,53.2
IBM NY (Yorktown Heights),software1-P,47.34
ArmParser (Yerevan),software1-P,45.87
SParse (İstanbul),software1-P,2.26
