HIT-SCIR (Harbin),software1-P,90.06
LATTICE (Paris),software1-P,89.04
NLP-Cube (București),software1-P,88.8
ICS PAS (Warszawa),software1-P,88.71
TurkuNLP (Turku),software1-P,88.58
ParisNLP (Paris),software1-P,88.45
AntNLP (Shanghai),software1-P,88.37
UDPipe Future (Praha),software1-P,88.3
Stanford (Stanford),software2,87.73
CEA LIST (Paris),software1-P,87.24
Uppsala (Uppsala),software1-P,87.16
SLT-Interactions (Bengaluru),software2-P,86.79
LeisureX (Shanghai),software1-P,86.04
iParse (Pittsburgh),software1-P,85.54
UniMelb (Melbourne),software1-P,84.41
IBM NY (Yorktown Heights),software1-P,84.35
Fudan (Shanghai),software5-P,82.42
BASELINE UDPipe 1.2 (Praha),software1-P,80.54
Phoenix (Shanghai),software1-P,80.18
KParse (İstanbul),software1-P,80.0
BOUN (İstanbul),software2-P,79.85
HUJI (Yerushalayim),software1-P,78.88
CUNI x-ling (Praha),software1-P,76.73
ONLP lab (Ra'anana),software3-P,73.22
ArmParser (Yerevan),software1-P,63.79
SParse (İstanbul),software1-P,0.0
