UDPipe Future (Praha),software1-P,67.69
ICS PAS (Warszawa),software1-P,66.05
Uppsala (Uppsala),software1-P,66.05
TurkuNLP (Turku),software1-P,65.67
LATTICE (Paris),software1-P,65.62
HIT-SCIR (Harbin),software1-P,65.6
SLT-Interactions (Bengaluru),software2-P,64.81
AntNLP (Shanghai),software1-P,64.09
ParisNLP (Paris),software1-P,62.48
KParse (İstanbul),software1-P,61.91
UniMelb (Melbourne),software1-P,59.84
NLP-Cube (București),software1-P,57.8
BASELINE UDPipe 1.2 (Praha),software1-P,56.54
CEA LIST (Paris),software1-P,56.54
LeisureX (Shanghai),software1-P,56.54
CUNI x-ling (Praha),software1-P,56.42
Phoenix (Shanghai),software1-P,55.94
Fudan (Shanghai),software5-P,55.49
iParse (Pittsburgh),software1-P,54.69
ONLP lab (Ra'anana),software3-P,54.36
BOUN (İstanbul),software2-P,53.54
IBM NY (Yorktown Heights),software1-P,51.47
HUJI (Yerushalayim),software1-P,49.34
ArmParser (Yerevan),software1-P,47.67
Stanford (Stanford),software2,47.2
SParse (İstanbul),software1-P,0.0
