HIT-SCIR (Harbin),software1-P,84.31
LATTICE (Paris),software1-P,83.05
Stanford (Stanford),software2,82.76
UDPipe Future (Praha),software1-P,82.49
TurkuNLP (Turku),software1-P,82.18
ICS PAS (Warszawa),software1-P,82.06
NLP-Cube (București),software1-P,82.01
Uppsala (Uppsala),software1-P,81.83
CEA LIST (Paris),software1-P,81.62
ParisNLP (Paris),software1-P,81.44
SLT-Interactions (Bengaluru),software2-P,81.38
AntNLP (Shanghai),software1-P,81.33
LeisureX (Shanghai),software1-P,80.23
UniMelb (Melbourne),software1-P,80.04
iParse (Pittsburgh),software1-P,79.62
IBM NY (Yorktown Heights),software1-P,79.6
Fudan (Shanghai),software5-P,77.85
Phoenix (Shanghai),software1-P,76.89
BASELINE UDPipe 1.2 (Praha),software1-P,76.87
KParse (İstanbul),software1-P,76.59
BOUN (İstanbul),software2-P,75.2
HUJI (Yerushalayim),software1-P,73.86
ONLP lab (Ra'anana),software3-P,72.91
CUNI x-ling (Praha),software1-P,72.9
ArmParser (Yerevan),software1-P,60.07
SParse (İstanbul),software1-P,0.0
