AntNLP (Shanghai),software1-P,12.54
IBM NY (Yorktown Heights),software1-P,11.8
LATTICE (Paris),software1-P,11.0
Uppsala (Uppsala),software1-P,10.26
CUNI x-ling (Praha),software1-P,10.18
HIT-SCIR (Harbin),software1-P,9.86
ICS PAS (Warszawa),software1-P,8.94
TurkuNLP (Turku),software1-P,8.24
BASELINE UDPipe 1.2 (Praha),software1-P,7.9
CEA LIST (Paris),software1-P,7.9
LeisureX (Shanghai),software1-P,7.9
UDPipe Future (Praha),software1-P,7.9
UniMelb (Melbourne),software1-P,7.9
Fudan (Shanghai),software5-P,7.28
Stanford (Stanford),software2,7.0
SLT-Interactions (Bengaluru),software2-P,6.97
ParisNLP (Paris),software1-P,6.95
Phoenix (Shanghai),software1-P,6.01
HUJI (Yerushalayim),software1-P,5.33
BOUN (İstanbul),software2-P,5.15
ONLP lab (Ra'anana),software3-P,4.71
KParse (İstanbul),software1-P,4.26
iParse (Pittsburgh),software1-P,3.18
NLP-Cube (București),software1-P,1.01
ArmParser (Yerevan),software1-P,0.0
SParse (İstanbul),software1-P,0.0
