HIT-SCIR (Harbin),software1-P,81.64
LATTICE (Paris),software1-P,80.92
Stanford (Stanford),software2,80.84
CEA LIST (Paris),software1-P,79.64
NLP-Cube (București),software1-P,79.31
TurkuNLP (Turku),software1-P,79.3
UDPipe Future (Praha),software1-P,79.14
ICS PAS (Warszawa),software1-P,78.76
SLT-Interactions (Bengaluru),software2-P,78.16
Uppsala (Uppsala),software1-P,77.82
ParisNLP (Paris),software1-P,77.81
AntNLP (Shanghai),software1-P,77.11
UniMelb (Melbourne),software1-P,77.03
LeisureX (Shanghai),software1-P,76.79
iParse (Pittsburgh),software1-P,76.68
IBM NY (Yorktown Heights),software1-P,74.37
BASELINE UDPipe 1.2 (Praha),software1-P,73.58
Phoenix (Shanghai),software1-P,73.49
Fudan (Shanghai),software5-P,72.41
HUJI (Yerushalayim),software1-P,72.2
KParse (İstanbul),software1-P,71.45
CUNI x-ling (Praha),software1-P,70.43
BOUN (İstanbul),software2-P,68.54
ONLP lab (Ra'anana),software3-P,66.87
ArmParser (Yerevan),software1-P,62.94
SParse (İstanbul),software1-P,0.0
