HIT-SCIR (Harbin),software1-P,91.68
TurkuNLP (Turku),software1-P,90.57
Stanford (Stanford),software2,90.38
ICS PAS (Warszawa),software1-P,90.34
UDPipe Future (Praha),software1-P,90.32
ParisNLP (Paris),software1-P,90.27
LATTICE (Paris),software1-P,90.13
NLP-Cube (București),software1-P,89.45
AntNLP (Shanghai),software1-P,89.41
LeisureX (Shanghai),software1-P,89.37
CEA LIST (Paris),software1-P,89.06
SLT-Interactions (Bengaluru),software2-P,88.44
Uppsala (Uppsala),software1-P,88.15
IBM NY (Yorktown Heights),software1-P,87.08
iParse (Pittsburgh),software1-P,86.5
UniMelb (Melbourne),software1-P,86.06
Fudan (Shanghai),software5-P,84.86
BASELINE UDPipe 1.2 (Praha),software1-P,83.94
Phoenix (Shanghai),software1-P,83.33
BOUN (İstanbul),software2-P,83.24
KParse (İstanbul),software1-P,81.43
CUNI x-ling (Praha),software1-P,78.89
ONLP lab (Ra'anana),software3-P,74.6
HUJI (Yerushalayim),software1-P,72.03
ArmParser (Yerevan),software1-P,67.05
SParse (İstanbul),software1-P,0.0
