HIT-SCIR (Harbin),software1-P,92.23
Stanford (Stanford),software2,91.59
ICS PAS (Warszawa),software1-P,91.38
CEA LIST (Paris),software1-P,91.31
TurkuNLP (Turku),software1-P,91.29
UDPipe Future (Praha),software1-P,90.59
Uppsala (Uppsala),software1-P,89.8
SLT-Interactions (Bengaluru),software2-P,89.58
ParisNLP (Paris),software1-P,89.03
LATTICE (Paris),software1-P,88.95
NLP-Cube (București),software1-P,88.01
UniMelb (Melbourne),software1-P,87.18
LeisureX (Shanghai),software1-P,85.83
AntNLP (Shanghai),software1-P,85.03
iParse (Pittsburgh),software1-P,84.97
KParse (İstanbul),software1-P,82.83
IBM NY (Yorktown Heights),software1-P,82.81
BASELINE UDPipe 1.2 (Praha),software1-P,81.9
Fudan (Shanghai),software5-P,81.9
Phoenix (Shanghai),software1-P,81.58
CUNI x-ling (Praha),software1-P,80.54
BOUN (İstanbul),software2-P,79.71
ONLP lab (Ra'anana),software3-P,71.87
HUJI (Yerushalayim),software1-P,71.68
ArmParser (Yerevan),software1-P,66.7
SParse (İstanbul),software1-P,0.0
