HIT-SCIR (Harbin),software1-P,85.14
LATTICE (Paris),software1-P,84.31
CEA LIST (Paris),software1-P,83.61
TurkuNLP (Turku),software1-P,83.5
Stanford (Stanford),software2,83.4
UDPipe Future (Praha),software1-P,83.12
ParisNLP (Paris),software1-P,82.22
NLP-Cube (București),software1-P,82.09
Uppsala (Uppsala),software1-P,81.92
SLT-Interactions (Bengaluru),software2-P,81.82
ICS PAS (Warszawa),software1-P,80.66
AntNLP (Shanghai),software1-P,80.15
IBM NY (Yorktown Heights),software1-P,79.01
iParse (Pittsburgh),software1-P,78.64
LeisureX (Shanghai),software1-P,76.27
UniMelb (Melbourne),software1-P,75.37
BOUN (İstanbul),software2-P,74.99
Fudan (Shanghai),software5-P,74.94
KParse (İstanbul),software1-P,73.74
BASELINE UDPipe 1.2 (Praha),software1-P,61.4
Phoenix (Shanghai),software1-P,59.07
HUJI (Yerushalayim),software1-P,58.6
ArmParser (Yerevan),software1-P,57.11
ONLP lab (Ra'anana),software3-P,55.13
CUNI x-ling (Praha),software1-P,52.71
SParse (İstanbul),software1-P,0.0
