INFO: Obtaining the 10 worst outliers for parser UDPipe Future (Praha) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                |  Position  |
| Subset                                                                                                              |  Position  |
|---------------------------------------------------------------------------------------------------------------------|------------|
| ('pl_sz', 'sv_lines', 'ar_padt', 'he_htb', 'th_pud', 'it_isdt', 'bxr_bdt', 'ja_gsd', 'es_ancora', 'hsb_ufal')       |     12     |
| ('bxr_bdt', 'fi_tdt', 'la_proiel', 'nl_alpino', 'ja_gsd', 'hsb_ufal', 'pt_bosque', 'pcm_nsc', 'ur_udtb', 'tr_imst') |     12     |
| ('bxr_bdt', 'lv_lvtb', 'hsb_ufal', 'fa_seraji', 'sk_snk', 'en_gum', 'af_afribooms', 'he_htb', 'ja_gsd', 'th_pud')   |     12     |
| ('el_gdt', 'it_isdt', 'et_edt', 'bxr_bdt', 'hr_set', 'hsb_ufal', 'he_htb', 'da_ddt', 'de_gsd', 'th_pud')            |     12     |
| ('sl_ssj', 'hr_set', 'tr_imst', 'hsb_ufal', 'it_postwita', 'it_isdt', 'lv_lvtb', 'en_ewt', 'bxr_bdt', 'gl_ctg')     |     12     |
| ('da_ddt', 'fi_tdt', 'zh_gsd', 'tr_imst', 'fr_gsd', 'ar_padt', 'es_ancora', 'hsb_ufal', 'hr_set', 'bxr_bdt')        |     12     |
| ('zh_gsd', 'pcm_nsc', 'ro_rrt', 'bxr_bdt', 'sl_ssj', 'th_pud', 'sl_sst', 'fr_gsd', 'hsb_ufal', 'ar_padt')           |     12     |
| ('gl_ctg', 'fr_gsd', 'th_pud', 'he_htb', 'uk_iu', 'fr_sequoia', 'bxr_bdt', 'hsb_ufal', 'ca_ancora', 'et_edt')       |     12     |
| ('en_ewt', 'en_gum', 'ro_rrt', 'sv_talbanken', 'he_htb', 'bg_btb', 'hsb_ufal', 'bxr_bdt', 'th_pud', 'tr_imst')      |     12     |
| ('hsb_ufal', 'ja_gsd', 'no_nynorsk', 'ur_udtb', 'sl_ssj', 'no_bokmaal', 'da_ddt', 'it_isdt', 'zh_gsd', 'bxr_bdt')   |     12     |

INFO: Showing outliers for CLAS

| Subset                                                                                                                        |  Position  |
|-------------------------------------------------------------------------------------------------------------------------------|------------|
| ('sl_ssj', 'pcm_nsc', 'ko_kaist', 'hsb_ufal', 'ru_taiga', 'ro_rrt', 'ja_gsd', 'id_gsd', 'en_ewt', 'cs_pdt')                   |     12     |
| ('hi_hdtb', 'hsb_ufal', 'es_ancora', 'tr_imst', 'en_gum', 'pcm_nsc', 'cs_cac', 'nl_lassysmall', 'sl_ssj', 'ur_udtb')          |     11     |
| ('en_lines', 'cs_fictree', 'hsb_ufal', 'ro_rrt', 'pcm_nsc', 'id_gsd', 'et_edt', 'bxr_bdt', 'ur_udtb', 'no_nynorsklia')        |     11     |
| ('fi_tdt', 'it_isdt', 'hsb_ufal', 'zh_gsd', 'la_ittb', 'hr_set', 'cs_fictree', 'sr_set', 'pcm_nsc', 'en_lines')               |     11     |
| ('ur_udtb', 'br_keb', 'ru_taiga', 'grc_proiel', 'pcm_nsc', 'hsb_ufal', 'he_htb', 'la_proiel', 'it_postwita', 'no_nynorsklia') |     11     |
| ('fa_seraji', 'hsb_ufal', 'fr_gsd', 'id_gsd', 'ru_taiga', 'bxr_bdt', 'pt_bosque', 'sl_ssj', 'de_gsd', 'pcm_nsc')              |     11     |
| ('cs_pdt', 'sv_lines', 'fa_seraji', 'hsb_ufal', 'pt_bosque', 'pcm_nsc', 'th_pud', 'ja_gsd', 'el_gdt', 'hr_set')               |     11     |
| ('hsb_ufal', 'fr_sequoia', 'ko_kaist', 'sl_sst', 'he_htb', 'pcm_nsc', 'it_postwita', 'bxr_bdt', 'tr_imst', 'ru_taiga')        |     11     |
| ('zh_gsd', 'pcm_nsc', 'fr_spoken', 'hi_hdtb', 'en_lines', 'ja_gsd', 'hsb_ufal', 'sv_lines', 'cs_fictree', 'fr_sequoia')       |     11     |
| ('ko_kaist', 'la_ittb', 'th_pud', 'id_gsd', 'it_isdt', 'pcm_nsc', 'cs_fictree', 'et_edt', 'uk_iu', 'hsb_ufal')                |     11     |

INFO: Showing outliers for UPOS tagging

| Subset                                                                                                                        |  Position  |
|-------------------------------------------------------------------------------------------------------------------------------|------------|
| ('ru_syntagrus', 'id_gsd', 'pcm_nsc', 'hr_set', 'kk_ktb', 'cs_pdt', 'no_nynorsk', 'fr_sequoia', 'kmr_mg', 'la_ittb')          |     22     |
| ('no_nynorsk', 'ja_gsd', 'nl_alpino', 'pcm_nsc', 'kk_ktb', 'hy_armtdp', 'kmr_mg', 'fr_spoken', 'bxr_bdt', 'ca_ancora')        |     22     |
| ('it_isdt', 'ur_udtb', 'kmr_mg', 'no_bokmaal', 'fr_sequoia', 'pcm_nsc', 'hy_armtdp', 'ca_ancora', 'el_gdt', 'kk_ktb')         |     22     |
| ('pcm_nsc', 'sv_pud', 'kk_ktb', 'ja_gsd', 'ca_ancora', 'tr_imst', 'en_lines', 'hy_armtdp', 'kmr_mg', 'pt_bosque')             |     22     |
| ('en_gum', 'en_pud', 'kk_ktb', 'hr_set', 'pcm_nsc', 'id_gsd', 'kmr_mg', 'it_isdt', 'sr_set', 'ro_rrt')                        |     22     |
| ('fa_seraji', 'nl_lassysmall', 'cs_pdt', 'kmr_mg', 'ja_modern', 'et_edt', 'grc_proiel', 'ca_ancora', 'pcm_nsc', 'got_proiel') |     22     |
| ('id_gsd', 'es_ancora', 'da_ddt', 'ru_syntagrus', 'ja_modern', 'bg_btb', 'kk_ktb', 'kmr_mg', 'pcm_nsc', 'nl_alpino')          |     22     |
| ('fr_gsd', 'pcm_nsc', 'el_gdt', 'cs_pdt', 'he_htb', 'ro_rrt', 'sr_set', 'kmr_mg', 'tr_imst', 'ja_modern')                     |     22     |
| ('hy_armtdp', 'he_htb', 'pcm_nsc', 'sl_ssj', 'ja_modern', 'got_proiel', 'fa_seraji', 'ur_udtb', 'kk_ktb', 'kmr_mg')           |     22     |
| ('hy_armtdp', 'fr_sequoia', 'pt_bosque', 'ja_gsd', 'kmr_mg', 'sl_ssj', 'no_nynorsk', 'kk_ktb', 'ga_idt', 'pcm_nsc')           |     22     |

INFO: Showing outliers for XPOS tagging

| Subset                                                                                                                         |  Position  |
|--------------------------------------------------------------------------------------------------------------------------------|------------|
| ('fa_seraji', 'hr_set', 'el_gdt', 'no_nynorsklia', 'th_pud', 'bg_btb', 'got_proiel', 'fr_sequoia', 'kmr_mg', 'hu_szeged')      |     20     |
| ('grc_proiel', 'ur_udtb', 'ca_ancora', 'kmr_mg', 'hu_szeged', 'eu_bdt', 'hi_hdtb', 'pt_bosque', 'el_gdt', 'ja_gsd')            |     20     |
| ('la_proiel', 'fr_sequoia', 'ur_udtb', 'th_pud', 'fr_gsd', 'hu_szeged', 'no_nynorsklia', 'en_ewt', 'eu_bdt', 'kmr_mg')         |     20     |
| ('tr_imst', 'fr_sequoia', 'cu_proiel', 'kmr_mg', 'ur_udtb', 'no_nynorsk', 'th_pud', 'ja_modern', 'hr_set', 'hu_szeged')        |     20     |
| ('fr_gsd', 'ru_taiga', 'ja_gsd', 'no_nynorsklia', 'hr_set', 'cu_proiel', 'he_htb', 'br_keb', 'kmr_mg', 'da_ddt')               |     20     |
| ('no_nynorsk', 'kmr_mg', 'ja_gsd', 'fr_spoken', 'fr_sequoia', 'fi_pud', 'cs_fictree', 'sv_lines', 'fr_gsd', 'no_bokmaal')      |     20     |
| ('br_keb', 'he_htb', 'ja_gsd', 'kmr_mg', 'es_ancora', 'el_gdt', 'fr_spoken', 'sme_giella', 'no_bokmaal', 'fa_seraji')          |     20     |
| ('grc_proiel', 'kmr_mg', 'tr_imst', 'no_bokmaal', 'ja_modern', 'it_isdt', 'fr_spoken', 'fi_pud', 'eu_bdt', 'th_pud')           |     20     |
