INFO: Obtaining the 10 worst outliers for parser Stanford (Stanford) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                           |  Position  |
|----------------------------------------------------------------------------------------------------------------------------------|------------|
| ('sv_pud', 'no_bokmaal', 'en_pud', 'ru_taiga', 'gl_treegal', 'id_gsd', 'sme_giella', 'br_keb', 'no_nynorsklia', 'th_pud')        |     21     |
| ('hsb_ufal', 'pt_bosque', 'gl_treegal', 'sme_giella', 'ko_kaist', 'sv_talbanken', 'ga_idt', 'vi_vtb', 'hy_armtdp', 'th_pud')     |     21     |
| ('sv_lines', 'br_keb', 'hy_armtdp', 'ga_idt', 'ro_rrt', 'th_pud', 'sk_snk', 'sme_giella', 'hsb_ufal', 'gl_treegal')              |     21     |
| ('hy_armtdp', 'no_nynorsklia', 'ga_idt', 'sme_giella', 'th_pud', 'fa_seraji', 'fi_tdt', 'gl_treegal', 'hr_set', 'hsb_ufal')      |     21     |
| ('cs_pdt', 'la_perseus', 'ur_udtb', 'ga_idt', 'sme_giella', 'gl_treegal', 'pl_sz', 'gl_ctg', 'ca_ancora', 'hsb_ufal')            |     20     |
| ('br_keb', 'en_pud', 'sme_giella', 'ga_idt', 'ug_udt', 'nl_lassysmall', 'hsb_ufal', 'no_bokmaal', 'fr_spoken', 'gl_treegal')     |     20     |
| ('ja_gsd', 'fi_tdt', 'hi_hdtb', 'gl_treegal', 'sme_giella', 'ga_idt', 'en_ewt', 'hsb_ufal', 'kk_ktb', 'pl_sz')                   |     20     |
| ('no_nynorsklia', 'br_keb', 'gl_ctg', 'ja_gsd', 'hsb_ufal', 'vi_vtb', 'ga_idt', 'la_ittb', 'hi_hdtb', 'sme_giella')              |     20     |
| ('bxr_bdt', 'gl_treegal', 'ga_idt', 'no_nynorsklia', 'fro_srcmf', 'en_lines', 'br_keb', 'kmr_mg', 'hy_armtdp', 'it_isdt')        |     20     |
| ('hy_armtdp', 'cs_cac', 'no_nynorsklia', 'ga_idt', 'en_gum', 'sme_giella', 'gl_treegal', 'nl_lassysmall', 'bg_btb', 'cu_proiel') |     20     |

INFO: Showing outliers for Morphology-Aware Labeled Attachment Score (MLAS)

| Subset                                                                                                                      |  Position  |
|-----------------------------------------------------------------------------------------------------------------------------|------------|
| ('kk_ktb', 'no_nynorsklia', 'id_gsd', 'gl_treegal', 'ga_idt', 'fo_oft', 'ru_syntagrus', 'bxr_bdt', 'th_pud', 'sl_sst')      |     18     |
| ('id_gsd', 'ga_idt', 'fo_oft', 'hsb_ufal', 'gl_treegal', 'br_keb', 'sl_sst', 'pcm_nsc', 'sv_talbanken', 'hy_armtdp')        |     18     |
| ('sl_sst', 'cs_pud', 'fr_gsd', 'no_nynorsklia', 'kk_ktb', 'gl_treegal', 'sme_giella', 'fa_seraji', 'th_pud', 'bxr_bdt')     |     17     |
| ('fo_oft', 'bxr_bdt', 'sme_giella', 'hy_armtdp', 'ru_taiga', 'pcm_nsc', 'kk_ktb', 'fr_sequoia', 'hsb_ufal', 'th_pud')       |     17     |
