INFO: Obtaining the 10 worst outliers for parser BASELINE UDPipe 1.2 (Praha) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                     |  Position  |
|----------------------------------------------------------------------------------------------------------------------------|------------|
| ('sv_talbanken', 'th_pud', 'pcm_nsc', 'sme_giella', 'ko_kaist', 'ru_taiga', 'br_keb', 'ko_gsd', 'es_ancora', 'he_htb')     |     22     |
| ('ko_kaist', 'en_ewt', 'no_nynorsklia', 'fr_sequoia', 'ar_padt', 'ca_ancora', 'br_keb', 'cs_pdt', 'cs_fictree', 'fo_oft')  |     22     |
| ('fi_ftb', 'pcm_nsc', 'cs_cac', 'fro_srcmf', 'fr_gsd', 'hr_set', 'ko_gsd', 'fr_sequoia', 'th_pud', 'zh_gsd')               |     22     |
| ('tr_imst', 'hi_hdtb', 'pcm_nsc', 'ko_gsd', 'ca_ancora', 'th_pud', 'fa_seraji', 'ur_udtb', 'la_proiel', 'es_ancora')       |     22     |
| ('fa_seraji', 'pcm_nsc', 'cu_proiel', 'ko_gsd', 'got_proiel', 'fr_sequoia', 'la_ittb', 'fo_oft', 'nl_alpino', 'ca_ancora') |     22     |
| ('sl_sst', 'pl_lfg', 'eu_bdt', 'pcm_nsc', 'got_proiel', 'ko_gsd', 'th_pud', 'ko_kaist', 'ja_modern', 'he_htb')             |     22     |
| ('br_keb', 'pcm_nsc', 'ko_gsd', 'vi_vtb', 'hu_szeged', 'el_gdt', 'hy_armtdp', 'fr_gsd', 'en_gum', 'ca_ancora')             |     22     |
| ('hsb_ufal', 'hu_szeged', 'id_gsd', 'pt_bosque', 'es_ancora', 'hr_set', 'ko_kaist', 'pcm_nsc', 'sv_lines', 'cs_cac')       |     22     |
| ('ko_gsd', 'sk_snk', 'fr_gsd', 'en_ewt', 'pcm_nsc', 'ja_gsd', 'hy_armtdp', 'nl_lassysmall', 'sr_set', 'pt_bosque')         |     22     |
| ('grc_perseus', 'cs_cac', 'el_gdt', 'vi_vtb', 'zh_gsd', 'ko_kaist', 'gl_ctg', 'la_proiel', 'hsb_ufal', 'pcm_nsc')          |     22     |

INFO: Showing outliers for Morphology-Aware Labeled Attachment Score (MLAS)

| Subset                                                                                                                       |  Position  |
|------------------------------------------------------------------------------------------------------------------------------|------------|
| ('fi_ftb', 'la_ittb', 'fo_oft', 'fr_spoken', 'ja_modern', 'sme_giella', 'hsb_ufal', 'hy_armtdp', 'ko_kaist', 'th_pud')       |     21     |
| ('fi_ftb', 'la_ittb', 'ur_udtb', 'en_gum', 'fo_oft', 'ja_modern', 'fa_seraji', 'br_keb', 'th_pud', 'hsb_ufal')               |     21     |
| ('th_pud', 'id_gsd', 'fr_sequoia', 'hy_armtdp', 'hsb_ufal', 'af_afribooms', 'hi_hdtb', 'ko_kaist', 'ja_modern', 'hu_szeged') |     21     |
| ('en_gum', 'es_ancora', 'cs_pdt', 'pl_sz', 'hu_szeged', 'ja_gsd', 'gl_ctg', 'ja_modern', 'hsb_ufal', 'ko_kaist')             |     20     |
| ('el_gdt', 'en_gum', 'fa_seraji', 'sv_talbanken', 'de_gsd', 'he_htb', 'ko_kaist', 'pcm_nsc', 'cs_cac', 'fr_gsd')             |     20     |
| ('hr_set', 'sk_snk', 'bg_btb', 'ko_kaist', 'ja_modern', 'tr_imst', 'es_ancora', 'hsb_ufal', 'el_gdt', 'no_bokmaal')          |     20     |
| ('sv_talbanken', 'ko_gsd', 'hsb_ufal', 'th_pud', 'hy_armtdp', 'fr_spoken', 'fo_oft', 'kk_ktb', 'hi_hdtb', 'pt_bosque')       |     20     |
| ('sl_sst', 'tr_imst', 'es_ancora', 'hr_set', 'id_gsd', 'fa_seraji', 'ur_udtb', 'nl_lassysmall', 'ko_kaist', 'fr_sequoia')    |     20     |
| ('fr_gsd', 'no_bokmaal', 'fr_sequoia', 'sme_giella', 'hsb_ufal', 'fo_oft', 'fa_seraji', 'ko_kaist', 'gl_treegal', 'fi_ftb')  |     20     |
| ('hsb_ufal', 'gl_ctg', 'fr_sequoia', 'hy_armtdp', 'no_bokmaal', 'sk_snk', 'cs_pdt', 'hu_szeged', 'ko_kaist', 'da_ddt')       |     20     |

INFO: Showing outliers for Bilexical dependency score (BLEX)

| Subset                                                                                                                 |  Position  |
|------------------------------------------------------------------------------------------------------------------------|------------|
| ('fi_ftb', 'fo_oft', 'sv_talbanken', 'th_pud', 'hsb_ufal', 'la_ittb', 'en_gum', 'gl_ctg', 'cs_cac', 'cs_fictree')      |     20     |
| ('gl_ctg', 'fo_oft', 'zh_gsd', 'hsb_ufal', 'ko_kaist', 'nl_alpino', 'en_ewt', 'pcm_nsc', 'he_htb', 'ur_udtb')          |     20     |
| ('la_proiel', 'fo_oft', 'sk_snk', 'ur_udtb', 'cs_fictree', 'sv_pud', 'sv_lines', 'hy_armtdp', 'ko_gsd', 'th_pud')      |     20     |
| ('hsb_ufal', 'ko_gsd', 'no_bokmaal', 'he_htb', 'sv_lines', 'sk_snk', 'th_pud', 'pcm_nsc', 'ur_udtb', 'en_lines')       |     20     |
| ('sv_talbanken', 'th_pud', 'pcm_nsc', 'sme_giella', 'ko_kaist', 'ru_taiga', 'br_keb', 'ko_gsd', 'es_ancora', 'he_htb') |     19     |
| ('sl_sst', 'pl_lfg', 'eu_bdt', 'pcm_nsc', 'got_proiel', 'ko_gsd', 'th_pud', 'ko_kaist', 'ja_modern', 'he_htb')         |     19     |
| ('fro_srcmf', 'ko_gsd', 'ko_kaist', 'gl_ctg', 'pcm_nsc', 'th_pud', 'br_keb', 'kk_ktb', 'sk_snk', 'he_htb')             |     19     |
