INFO: Obtaining the 10 worst outliers for parser ICS PAS (Warszawa) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                 |  Position  |
|------------------------------------------------------------------------------------------------------------------------|------------|
| ('ja_gsd', 'fa_seraji', 'grc_proiel', 'vi_vtb', 'fr_gsd', 'hsb_ufal', 'no_bokmaal', 'ko_kaist', 'id_gsd', 'he_htb')    |     13     |
| ('es_ancora', 'ar_padt', 'en_ewt', 'bg_btb', 'ja_gsd', 'zh_gsd', 'hsb_ufal', 'sv_talbanken', 'kmr_mg', 'ru_syntagrus') |     13     |
| ('ca_ancora', 'sl_ssj', 'sk_snk', 'bxr_bdt', 'no_bokmaal', 'de_gsd', 'zh_gsd', 'hsb_ufal', 'got_proiel', 'vi_vtb')     |     13     |
| ('sr_set', 'en_ewt', 'hsb_ufal', 'ja_gsd', 'th_pud', 'vi_vtb', 'bxr_bdt', 'en_lines', 'hi_hdtb', 'la_proiel')          |     13     |
| ('cu_proiel', 'pt_bosque', 'hi_hdtb', 'ca_ancora', 'sr_set', 'cs_cac', 'ug_udt', 'vi_vtb', 'ko_gsd', 'hsb_ufal')       |     13     |
| ('vi_vtb', 'ja_gsd', 'pcm_nsc', 'ur_udtb', 'zh_gsd', 'kk_ktb', 'en_ewt', 'hsb_ufal', 'got_proiel', 'no_nynorsk')       |     13     |
| ('th_pud', 'ro_rrt', 'fr_gsd', 'got_proiel', 'fr_sequoia', 'ko_kaist', 'hsb_ufal', 'hi_hdtb', 'ur_udtb', 'vi_vtb')     |     13     |
| ('ca_ancora', 'ja_gsd', 'hsb_ufal', 'gl_ctg', 'grc_proiel', 'vi_vtb', 'th_pud', 'no_bokmaal', 'cu_proiel', 'hi_hdtb')  |     13     |
| ('fr_gsd', 'cs_pdt', 'cs_pud', 'ko_kaist', 'en_ewt', 'cs_cac', 'pt_bosque', 'ro_rrt', 'hsb_ufal', 'th_pud')            |     13     |
| ('ca_ancora', 'th_pud', 'gl_ctg', 'got_proiel', 'pcm_nsc', 'no_bokmaal', 'ja_gsd', 'vi_vtb', 'kmr_mg', 'hsb_ufal')     |     13     |

INFO: Showing outliers for Morphology-Aware Labeled Attachment Score (MLAS)

| Subset                                                                                                                       |  Position  |
|------------------------------------------------------------------------------------------------------------------------------|------------|
| ('bxr_bdt', 'th_pud', 'br_keb', 'kk_ktb', 'ja_gsd', 'hsb_ufal', 'hy_armtdp', 'sme_giella', 'nl_lassysmall', 'es_ancora')     |     15     |
| ('hy_armtdp', 'br_keb', 'kk_ktb', 'en_ewt', 'bxr_bdt', 'kmr_mg', 'th_pud', 'ro_rrt', 'sme_giella', 'fr_gsd')                 |     15     |
| ('ja_gsd', 'pcm_nsc', 'eu_bdt', 'kmr_mg', 'kk_ktb', 'br_keb', 'gl_ctg', 'th_pud', 'fr_gsd', 'hsb_ufal')                      |     14     |
| ('ca_ancora', 'th_pud', 'gl_ctg', 'got_proiel', 'pcm_nsc', 'no_bokmaal', 'ja_gsd', 'vi_vtb', 'kmr_mg', 'hsb_ufal')           |     13     |
