INFO: Obtaining the 10 worst outliers for parser SLT-Interactions (Bengaluru) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                            |  Position  |
| ('fo_oft', 'cu_proiel', 'bg_btb', 'fi_pud', 'it_isdt', 'fr_gsd', 'tr_imst', 'he_htb', 'vi_vtb', 'cs_fictree')             |     22     |
| ('fo_oft', 'lv_lvtb', 'he_htb', 'cs_cac', 'it_postwita', 'kmr_mg', 'sv_pud', 'bg_btb', 'ug_udt', 'hu_szeged')             |     22     |
| ('ru_syntagrus', 'uk_iu', 'sl_sst', 'en_pud', 'vi_vtb', 'no_nynorsklia', 'ug_udt', 'et_edt', 'bg_btb', 'fo_oft')          |     22     |
| ('fo_oft', 'ko_kaist', 'hr_set', 'vi_vtb', 'fi_pud', 'sl_ssj', 'fa_seraji', 'fr_sequoia', 'eu_bdt', 'cs_cac')             |     22     |
| ('la_perseus', 'fi_ftb', 'vi_vtb', 'fro_srcmf', 'uk_iu', 'bg_btb', 'cu_proiel', 'fo_oft', 'cs_fictree', 'es_ancora')      |     22     |
| ('eu_bdt', 'sl_ssj', 'sr_set', 'af_afribooms', 'fo_oft', 'no_nynorsklia', 'fi_pud', 'bg_btb', 'he_htb', 'ko_gsd')         |     22     |
| ('sv_pud', 'ro_rrt', 'af_afribooms', 'pl_sz', 'en_pud', 'fr_gsd', 'en_lines', 'fo_oft', 'vi_vtb', 'id_gsd')               |     22     |
| ('fr_spoken', 'de_gsd', 'en_pud', 'fi_tdt', 'sr_set', 'hr_set', 'he_htb', 'bg_btb', 'fo_oft', 'uk_iu')                    |     22     |
| ('la_perseus', 'de_gsd', 'nl_lassysmall', 'nl_alpino', 'sv_pud', 'cu_proiel', 'it_isdt', 'fo_oft', 'la_proiel', 'pl_lfg') |     22     |

INFO: Showing outliers for Tokenization

| Subset                                                                                                                     |  Position  |
|----------------------------------------------------------------------------------------------------------------------------|------------|
| ('en_gum', 'sl_ssj', 'cs_fictree', 'af_afribooms', 'sv_talbanken', 'de_gsd', 'hr_set', 'fr_sequoia', 'ko_kaist', 'bg_btb') |     22     |
| ('got_proiel', 'pl_lfg', 'cs_cac', 'pl_sz', 'bg_btb', 'et_edt', 'uk_iu', 'sv_talbanken', 'sl_sst', 'sl_ssj')               |     22     |
| ('fr_gsd', 'sl_sst', 'pl_lfg', 'et_edt', 'sl_ssj', 'sv_talbanken', 'id_gsd', 'got_proiel', 'cs_pdt', 'pt_bosque')          |     22     |
| ('sr_set', 'uk_iu', 'en_gum', 'lv_lvtb', 'fro_srcmf', 'bg_btb', 'sl_ssj', 'sv_talbanken', 'la_ittb', 'fr_gsd')             |     22     |
| ('es_ancora', 'sv_lines', 'fr_gsd', 'sl_sst', 'grc_proiel', 'ko_kaist', 'ur_udtb', 'ru_syntagrus', 'ug_udt', 'ko_gsd')     |     22     |
| ('ko_kaist', 'en_ewt', 'ko_gsd', 'lv_lvtb', 'fro_srcmf', 'id_gsd', 'ug_udt', 'pl_lfg', 'fa_seraji', 'sk_snk')              |     22     |
| ('fr_spoken', 'hr_set', 'got_proiel', 'cs_pdt', 'sk_snk', 'lv_lvtb', 'ca_ancora', 'fr_gsd', 'ro_rrt', 'cs_cac')            |     22     |
| ('eu_bdt', 'ca_ancora', 'sv_talbanken', 'bg_btb', 'pl_lfg', 'la_proiel', 'cs_pdt', 'sr_set', 'cs_fictree', 'ug_udt')       |     22     |
| ('fr_gsd', 'en_gum', 'fi_ftb', 'fa_seraji', 'sl_ssj', 'da_ddt', 'id_gsd', 'hu_szeged', 'grc_proiel', 'fr_sequoia')         |     22     |
| ('ur_udtb', 'sv_talbanken', 'cs_fictree', 'sl_ssj', 'pl_lfg', 'id_gsd', 'grc_perseus', 'es_ancora', 'en_gum', 'eu_bdt')    |     22     |
