INFO: Obtaining the 10 worst outliers for parser NLP-Cube (București) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                          |  Position  |
|---------------------------------------------------------------------------------------------------------------------------------|------------|
| ('br_keb', 'gl_treegal', 'ja_modern', 'fr_sequoia', 'pl_lfg', 'es_ancora', 'pcm_nsc', 'fro_srcmf', 'bxr_bdt', 'vi_vtb')         |     20     |
| ('pcm_nsc', 'cs_fictree', 'sme_giella', 'fo_oft', 'bxr_bdt', 'sv_talbanken', 'kmr_mg', 'ja_modern', 'gl_treegal', 'la_perseus') |     20     |
| ('ar_padt', 'ug_udt', 'fo_oft', 'ga_idt', 'gl_treegal', 'sl_sst', 'ja_modern', 'la_perseus', 'bxr_bdt', 'it_postwita')          |     20     |
| ('bxr_bdt', 'br_keb', 'sk_snk', 'fo_oft', 'ja_modern', 'it_isdt', 'kk_ktb', 'sl_sst', 'ca_ancora', 'th_pud')                    |     19     |
| ('el_gdt', 'ru_taiga', 'en_gum', 'pcm_nsc', 'fr_spoken', 'ja_modern', 'fro_srcmf', 'es_ancora', 'bxr_bdt', 'ga_idt')            |     19     |
| ('bxr_bdt', 'gl_ctg', 'got_proiel', 'kk_ktb', 'cu_proiel', 'fr_spoken', 'it_postwita', 'pcm_nsc', 'ja_modern', 'la_ittb')       |     19     |
| ('kk_ktb', 'br_keb', 'ro_rrt', 'fo_oft', 'fr_spoken', 'ru_taiga', 'en_pud', 'ja_modern', 'nl_lassysmall', 'bxr_bdt')            |     19     |
| ('de_gsd', 'fr_spoken', 'bxr_bdt', 'sv_pud', 'ja_modern', 'ca_ancora', 'pcm_nsc', 'kk_ktb', 'th_pud', 'ro_rrt')                 |     19     |
| ('fr_gsd', 'br_keb', 'ja_modern', 'it_postwita', 'bxr_bdt', 'sl_sst', 'en_lines', 'kk_ktb', 'id_gsd', 'fo_oft')                 |     19     |
| ('ar_padt', 'hy_armtdp', 'pt_bosque', 'sl_sst', 'br_keb', 'bxr_bdt', 'ja_modern', 'cu_proiel', 'bg_btb', 'fo_oft')              |     19     |

INFO: Showing outliers for Morphology-Aware Labeled Attachment Score (MLAS)

| Subset                                                                                                                           |  Position  |
|----------------------------------------------------------------------------------------------------------------------------------|------------|
| ('it_postwita', 'hy_armtdp', 'kmr_mg', 'pcm_nsc', 'fro_srcmf', 'no_nynorsklia', 'ja_modern', 'fo_oft', 'vi_vtb', 'gl_treegal')   |     18     |
| ('pcm_nsc', 'tr_imst', 'br_keb', 'kk_ktb', 'th_pud', 'la_perseus', 'pt_bosque', 'ja_modern', 'no_nynorsklia', 'hy_armtdp')       |     18     |
| ('sme_giella', 'fr_gsd', 'en_pud', 'kmr_mg', 'fro_srcmf', 'fr_spoken', 'no_nynorsklia', 'bxr_bdt', 'ja_modern', 'kk_ktb')        |     18     |
| ('th_pud', 'fr_spoken', 'sl_sst', 'br_keb', 'id_gsd', 'cu_proiel', 'es_ancora', 'ja_modern', 'sme_giella', 'got_proiel')         |     18     |
| ('fr_spoken', 'tr_imst', 'gl_treegal', 'pcm_nsc', 'hsb_ufal', 'th_pud', 'ja_modern', 'br_keb', 'kk_ktb', 'fr_gsd')               |     18     |
| ('kk_ktb', 'no_nynorsklia', 'fr_spoken', 'cu_proiel', 'hsb_ufal', 'bxr_bdt', 'en_pud', 'sl_sst', 'it_postwita', 'gl_treegal')    |     18     |
| ('ja_modern', 'kk_ktb', 'id_gsd', 'nl_lassysmall', 'la_proiel', 'got_proiel', 'bxr_bdt', 'sme_giella', 'fo_oft', 'br_keb')       |     18     |
| ('en_ewt', 'he_htb', 'sme_giella', 'fr_spoken', 'ga_idt', 'ja_modern', 'hy_armtdp', 'fro_srcmf', 'no_nynorsklia', 'gl_treegal')  |     18     |
| ('ga_idt', 'it_postwita', 'fro_srcmf', 'la_proiel', 'hy_armtdp', 'fo_oft', 'ja_modern', 'th_pud', 'no_nynorsklia', 'sme_giella') |     18     |
| ('no_bokmaal', 'kk_ktb', 'no_nynorsklia', 'bxr_bdt', 'kmr_mg', 'sl_sst', 'pcm_nsc', 'la_perseus', 'sme_giella', 'ru_taiga')      |     17     |

INFO: Showing outliers for Bilexical dependency score (BLEX)

| Subset                                                                                                                 |  Position  |
|------------------------------------------------------------------------------------------------------------------------|------------|
| ('fro_srcmf', 'ro_rrt', 'ko_gsd', 'hu_szeged', 'got_proiel', 'en_lines', 'ko_kaist', 'de_gsd', 'bg_btb', 'kk_ktb')     |     22     |
| ('tr_imst', 'fo_oft', 'br_keb', 'ko_gsd', 'pl_sz', 'kk_ktb', 'cs_fictree', 'ko_kaist', 'he_htb', 'fr_spoken')          |     22     |
| ('sl_sst', 'pl_lfg', 'eu_bdt', 'pcm_nsc', 'got_proiel', 'ko_gsd', 'th_pud', 'ko_kaist', 'ja_modern', 'he_htb')         |     22     |
| ('got_proiel', 'pl_sz', 'ko_kaist', 'sl_sst', 'pt_bosque', 'ja_modern', 'ko_gsd', 'id_gsd', 'da_ddt', 'pcm_nsc')       |     22     |
| ('he_htb', 'ko_kaist', 'kmr_mg', 'ko_gsd', 'bxr_bdt', 'no_nynorsklia', 'ja_modern', 'it_postwita', 'ja_gsd', 'id_gsd') |     22     |
| ('pl_sz', 'et_edt', 'ar_padt', 'ko_gsd', 'ja_modern', 'de_gsd', 'ko_kaist', 'nl_lassysmall', 'pl_lfg', 'fr_sequoia')   |     22     |
| ('ru_taiga', 'de_gsd', 'ug_udt', 'ko_gsd', 'ko_kaist', 'en_ewt', 'got_proiel', 'sv_talbanken', 'zh_gsd', 'th_pud')     |     22     |
| ('de_gsd', 'gl_treegal', 'ko_gsd', 'sl_sst', 'id_gsd', 'kmr_mg', 'fr_spoken', 'sv_lines', 'ko_kaist', 'et_edt')        |     22     |
| ('ko_kaist', 'got_proiel', 'it_isdt', 'eu_bdt', 'ko_gsd', 'ar_padt', 'ro_rrt', 'ru_taiga', 'hi_hdtb', 'th_pud')        |     22     |
| ('ru_taiga', 'bxr_bdt', 'hy_armtdp', 'ko_kaist', 'he_htb', 'grc_proiel', 'pcm_nsc', 'ko_gsd', 'de_gsd', 'got_proiel')  |     22     |

