INFO: Obtaining the 10 worst outliers for parser BOUN (İstanbul) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                   |  Position  |
|--------------------------------------------------------------------------------------------------------------------------|------------|
| ('gl_ctg', 'de_gsd', 'es_ancora', 'kmr_mg', 'ru_taiga', 'no_nynorsk', 'br_keb', 'th_pud', 'nl_lassysmall', 'gl_treegal') |     23     |
| ('sk_snk', 'fi_pud', 'fr_spoken', 'en_lines', 'cs_pud', 'la_ittb', 'it_isdt', 'gl_treegal', 'de_gsd', 'af_afribooms')    |     23     |
| ('pcm_nsc', 'sl_sst', 'kmr_mg', 'de_gsd', 'sv_talbanken', 'gl_treegal', 'kk_ktb', 'vi_vtb', 'fr_spoken', 'nl_alpino')    |     23     |
| ('id_gsd', 'fr_spoken', 'gl_ctg', 'fr_gsd', 'es_ancora', 'kmr_mg', 'sl_sst', 'af_afribooms', 'fr_sequoia', 'hr_set')     |     23     |
| ('hi_hdtb', 'de_gsd', 'kk_ktb', 'ja_modern', 'sr_set', 'hr_set', 'id_gsd', 'la_proiel', 'pl_sz', 'kmr_mg')               |     23     |
| ('cu_proiel', 'hy_armtdp', 'en_lines', 'pt_bosque', 'de_gsd', 'kmr_mg', 'ja_modern', 'sr_set', 'id_gsd', 'fa_seraji')    |     23     |
| ('sr_set', 'el_gdt', 'gl_treegal', 'kk_ktb', 'de_gsd', 'br_keb', 'sv_talbanken', 'hsb_ufal', 'ru_taiga', 'ur_udtb')      |     23     |
| ('cu_proiel', 'ru_taiga', 'kmr_mg', 'sv_lines', 'ja_gsd', 'kk_ktb', 'pcm_nsc', 'nl_alpino', 'en_lines', 'sr_set')        |     23     |
| ('ru_taiga', 'sr_set', 'hr_set', 'fr_sequoia', 'it_isdt', 'ur_udtb', 'no_nynorsk', 'kmr_mg', 'bxr_bdt', 'en_lines')      |     23     |
| ('fr_spoken', 'tr_imst', 'ar_padt', 'sr_set', 'gl_treegal', 'af_afribooms', 'hy_armtdp', 'de_gsd', 'en_pud', 'vi_vtb')   |     23     |

INFO: Showing outliers for Morphology-Aware Labeled Attachment Score (MLAS)

| Subset                                                                                                                |  Position  |
|-----------------------------------------------------------------------------------------------------------------------|------------|
| ('sr_set', 'la_proiel', 'fo_oft', 'kmr_mg', 'nl_alpino', 'pcm_nsc', 'en_lines', 'vi_vtb', 'en_ewt', 'gl_treegal')     |     23     |
| ('zh_gsd', 'hi_hdtb', 'he_htb', 'kk_ktb', 'hr_set', 'sr_set', 'de_gsd', 'kmr_mg', 'sv_pud', 'pl_sz')                  |     23     |
| ('sr_set', 'de_gsd', 'da_ddt', 'fr_sequoia', 'zh_gsd', 'en_pud', 'no_bokmaal', 'vi_vtb', 'fr_spoken', 'sv_talbanken') |     23     |
| ('en_lines', 'kmr_mg', 'en_gum', 'de_gsd', 'it_isdt', 'bxr_bdt', 'id_gsd', 'sv_talbanken', 'nl_lassysmall', 'ga_idt') |     23     |
| ('vi_vtb', 'fr_spoken', 'ur_udtb', 'af_afribooms', 'en_lines', 'ga_idt', 'hi_hdtb', 'en_ewt', 'de_gsd', 'fa_seraji')  |     23     |
| ('en_lines', 'vi_vtb', 'sv_talbanken', 'en_pud', 'da_ddt', 'sr_set', 'fr_spoken', 'fo_oft', 'el_gdt', 'kk_ktb')       |     23     |
| ('ja_gsd', 'sr_set', 'ru_taiga', 'fr_spoken', 'kmr_mg', 'pl_lfg', 'id_gsd', 'ja_modern', 'hy_armtdp', 'zh_gsd')       |     23     |
| ('ga_idt', 'kmr_mg', 'ru_taiga', 'pl_sz', 'en_gum', 'pt_bosque', 'zh_gsd', 'bg_btb', 'vi_vtb', 'de_gsd')              |     23     |
| ('vi_vtb', 'ja_modern', 'kk_ktb', 'en_pud', 'fo_oft', 'de_gsd', 'th_pud', 'hy_armtdp', 'en_lines', 'sr_set')          |     23     |
| ('hr_set', 'hy_armtdp', 'cs_cac', 'fr_spoken', 'de_gsd', 'sr_set', 'zh_gsd', 'ru_taiga', 'sv_lines', 'kmr_mg')        |     23     |

INFO: Showing outliers for Bilexical dependency score (BLEX)

| Subset                                                                                                                         |  Position  |
|--------------------------------------------------------------------------------------------------------------------------------|------------|
| ('bxr_bdt', 'cs_pud', 'no_nynorsklia', 'he_htb', 'vi_vtb', 'th_pud', 'br_keb', 'af_afribooms', 'fo_oft', 'ja_modern')          |     22     |
| ('he_htb', 'it_isdt', 'sv_talbanken', 'de_gsd', 'nl_lassysmall', 'la_proiel', 'la_perseus', 'en_pud', 'sv_lines', 'ja_modern') |     21     |
| ('de_gsd', 'gl_treegal', 'it_isdt', 'nl_alpino', 'ug_udt', 'fr_sequoia', 'sl_sst', 'kmr_mg', 'vi_vtb', 'sv_talbanken')         |     21     |
