HIT-SCIR (Harbin),software1-P,80.51
LATTICE (Paris),software1-P,78.71
ICS PAS (Warszawa),software1-P,78.22
TurkuNLP (Turku),software1-P,77.97
UDPipe Future (Praha),software1-P,77.9
Uppsala (Uppsala),software1-P,77.53
CEA LIST (Paris),software1-P,77.39
Stanford (Stanford),software2,76.78
AntNLP (Shanghai),software1-P,76.31
NLP-Cube (București),software1-P,76.16
ParisNLP (Paris),software1-P,75.96
SLT-Interactions (Bengaluru),software2-P,75.46
IBM NY (Yorktown Heights),software1-P,74.72
UniMelb (Melbourne),software1-P,74.16
LeisureX (Shanghai),software1-P,74.03
KParse (İstanbul),software1-P,72.75
Fudan (Shanghai),software5-P,72.13
BASELINE UDPipe 1.2 (Praha),software1-P,71.64
Phoenix (Shanghai),software1-P,71.27
CUNI x-ling (Praha),software1-P,70.87
BOUN (İstanbul),software2-P,69.99
ONLP lab (Ra'anana),software3-P,69.56
iParse (Pittsburgh),software1-P,60.04
HUJI (Yerushalayim),software1-P,59.93
ArmParser (Yerevan),software1-P,50.86
SParse (İstanbul),software1-P,2.01
