LATTICE (Paris),software1-P,86.9
HIT-SCIR (Harbin),software1-P,86.79
Stanford (Stanford),software2,86.4
NLP-Cube (București),software1-P,85.49
CEA LIST (Paris),software1-P,85.4
TurkuNLP (Turku),software1-P,85.18
ICS PAS (Warszawa),software1-P,85.08
UDPipe Future (Praha),software1-P,85.01
Uppsala (Uppsala),software1-P,84.33
ParisNLP (Paris),software1-P,84.16
SLT-Interactions (Bengaluru),software2-P,84.04
AntNLP (Shanghai),software1-P,83.59
UniMelb (Melbourne),software1-P,83.37
LeisureX (Shanghai),software1-P,83.32
iParse (Pittsburgh),software1-P,83.25
IBM NY (Yorktown Heights),software1-P,81.41
BASELINE UDPipe 1.2 (Praha),software1-P,80.48
Phoenix (Shanghai),software1-P,80.46
Fudan (Shanghai),software5-P,80.16
ONLP lab (Ra'anana),software3-P,79.69
KParse (İstanbul),software1-P,79.26
CUNI x-ling (Praha),software1-P,78.39
BOUN (İstanbul),software2-P,76.96
HUJI (Yerushalayim),software1-P,75.28
ArmParser (Yerevan),software1-P,68.32
SParse (İstanbul),software1-P,0.0
