HIT-SCIR (Harbin),software1-P,90.93
Stanford (Stanford),software2,89.36
UDPipe Future (Praha),software1-P,89.32
LATTICE (Paris),software1-P,89.02
ICS PAS (Warszawa),software1-P,88.92
CEA LIST (Paris),software1-P,88.75
TurkuNLP (Turku),software1-P,88.66
NLP-Cube (București),software1-P,88.32
Uppsala (Uppsala),software1-P,87.86
ParisNLP (Paris),software1-P,87.48
SLT-Interactions (Bengaluru),software2-P,87.44
AntNLP (Shanghai),software1-P,87.15
UniMelb (Melbourne),software1-P,85.64
LeisureX (Shanghai),software1-P,85.27
iParse (Pittsburgh),software1-P,84.91
IBM NY (Yorktown Heights),software1-P,84.65
ONLP lab (Ra'anana),software3-P,82.12
BASELINE UDPipe 1.2 (Praha),software1-P,82.06
Fudan (Shanghai),software5-P,82.06
KParse (İstanbul),software1-P,82.06
Phoenix (Shanghai),software1-P,81.61
BOUN (İstanbul),software2-P,81.35
CUNI x-ling (Praha),software1-P,80.01
HUJI (Yerushalayim),software1-P,74.29
ArmParser (Yerevan),software1-P,66.34
SParse (İstanbul),software1-P,0.0
