TurkuNLP (Turku),software1-P,20.7
CEA LIST (Paris),software1-P,15.46
Uppsala (Uppsala),software1-P,13.33
CUNI x-ling (Praha),software1-P,11.39
LATTICE (Paris),software1-P,5.93
UDPipe Future (Praha),software1-P,5.78
SLT-Interactions (Bengaluru),software2-P,3.66
IBM NY (Yorktown Heights),software1-P,3.1
AntNLP (Shanghai),software1-P,2.33
iParse (Pittsburgh),software1-P,2.31
ParisNLP (Paris),software1-P,2.23
BOUN (İstanbul),software2-P,2.21
BASELINE UDPipe 1.2 (Praha),software1-P,2.1
Fudan (Shanghai),software5-P,2.1
LeisureX (Shanghai),software1-P,2.1
UniMelb (Melbourne),software1-P,2.1
ONLP lab (Ra'anana),software3-P,1.98
NLP-Cube (București),software1-P,1.93
KParse (İstanbul),software1-P,1.77
HUJI (Yerushalayim),software1-P,1.59
Phoenix (Shanghai),software1-P,1.46
HIT-SCIR (Harbin),software1-P,1.15
ICS PAS (Warszawa),software1-P,1.08
Stanford (Stanford),software2,1.06
ArmParser (Yerevan),software1-P,0.0
SParse (İstanbul),software1-P,0.0
