TurkuNLP (Turku),software1-P,79.55
UDPipe Future (Praha),software1-P,78.15
Stanford (Stanford),software2,76.6
HIT-SCIR (Harbin),software1-P,73.39
CEA LIST (Paris),software1-P,73.06
LATTICE (Paris),software1-P,72.94
ICS PAS (Warszawa),software1-P,72.4
ParisNLP (Paris),software1-P,72.29
AntNLP (Shanghai),software1-P,71.97
LeisureX (Shanghai),software1-P,71.77
SLT-Interactions (Bengaluru),software2-P,71.67
iParse (Pittsburgh),software1-P,71.51
Fudan (Shanghai),software5-P,69.47
BOUN (İstanbul),software2-P,68.61
UniMelb (Melbourne),software1-P,67.82
KParse (İstanbul),software1-P,65.29
HUJI (Yerushalayim),software1-P,57.69
Phoenix (Shanghai),software1-P,57.69
BASELINE UDPipe 1.2 (Praha),software1-P,57.68
ArmParser (Yerevan),software1-P,52.52
CUNI x-ling (Praha),software1-P,50.58
NLP-Cube (București),software1-P,15.26
Uppsala (Uppsala),software1-P,15.16
IBM NY (Yorktown Heights),software1-P,14.87
ONLP lab (Ra'anana),software3-P,12.26
SParse (İstanbul),software1-P,0.0
