TurkuNLP (Turku),software1-P,84.31
UDPipe Future (Praha),software1-P,83.17
Stanford (Stanford),software2,82.28
HIT-SCIR (Harbin),software1-P,80.87
ICS PAS (Warszawa),software1-P,79.98
CEA LIST (Paris),software1-P,79.06
SLT-Interactions (Bengaluru),software2-P,78.0
ParisNLP (Paris),software1-P,77.92
KParse (İstanbul),software1-P,77.63
LATTICE (Paris),software1-P,76.92
LeisureX (Shanghai),software1-P,76.83
AntNLP (Shanghai),software1-P,76.3
Fudan (Shanghai),software5-P,76.3
iParse (Pittsburgh),software1-P,76.08
UniMelb (Melbourne),software1-P,75.86
Phoenix (Shanghai),software1-P,73.8
BASELINE UDPipe 1.2 (Praha),software1-P,73.78
HUJI (Yerushalayim),software1-P,73.28
BOUN (İstanbul),software2-P,71.14
CUNI x-ling (Praha),software1-P,70.48
NLP-Cube (București),software1-P,69.37
ArmParser (Yerevan),software1-P,60.73
Uppsala (Uppsala),software1-P,36.54
IBM NY (Yorktown Heights),software1-P,35.57
ONLP lab (Ra'anana),software3-P,25.18
SParse (İstanbul),software1-P,0.0
