ICS PAS (Warszawa),software1-P,84.76
HIT-SCIR (Harbin),software1-P,84.59
UDPipe Future (Praha),software1-P,84.48
TurkuNLP (Turku),software1-P,83.68
Stanford (Stanford),software2,83.55
CEA LIST (Paris),software1-P,81.92
LATTICE (Paris),software1-P,81.77
NLP-Cube (București),software1-P,81.42
ParisNLP (Paris),software1-P,81.33
UniMelb (Melbourne),software1-P,81.1
AntNLP (Shanghai),software1-P,81.02
SLT-Interactions (Bengaluru),software2-P,81.0
LeisureX (Shanghai),software1-P,80.63
iParse (Pittsburgh),software1-P,80.56
SParse (İstanbul),software1-P,78.69
HUJI (Yerushalayim),software1-P,77.13
BASELINE UDPipe 1.2 (Praha),software1-P,77.12
Phoenix (Shanghai),software1-P,76.71
BOUN (İstanbul),software2-P,75.21
CUNI x-ling (Praha),software1-P,72.96
Fudan (Shanghai),software5-P,71.7
KParse (İstanbul),software1-P,70.16
ArmParser (Yerevan),software1-P,60.59
ONLP lab (Ra'anana),software3-P,52.7
Uppsala (Uppsala),software1-P,49.08
IBM NY (Yorktown Heights),software1-P,47.11
